Survived,Sex_Binary,Fare_Log,Family_Size,Is_Alone,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3,Title_grouped,Title_Mr,Title_Mrs,Title_Rare
0,1,3.2950958507796098,2,0,False,False,True,False,False,True,Rare,False,False,True
1,1,0.0,3,0,False,False,True,True,False,False,Mrs,False,True,False
0,0,3.3250360206965914,3,0,False,False,True,False,False,True,Mr,True,False,False
1,1,5.237345809556553,2,0,False,False,True,True,False,False,Rare,False,False,True
1,0,4.2740237421222265,1,1,False,False,True,True,False,False,Mr,True,False,False
0,0,4.513164540192067,1,1,False,False,True,True,False,False,Mr,True,False,False
0,0,2.5079719227189963,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,2.87751164216656,1,1,False,True,False,False,False,True,Rare,False,False,True
0,0,3.3207101307494686,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,1.9473377010464987,2,0,False,False,True,False,True,False,Rare,False,False,True
0,0,1.9213246735826988,1,1,True,False,False,False,False,True,Mr,True,False,False
0,0,3.5100517865742376,1,1,False,False,True,False,True,False,Mr,True,False,False
0,0,2.6004649904222727,5,0,False,False,True,False,False,True,Rare,False,False,True
0,0,2.947591898226056,1,1,False,False,True,False,True,False,Mr,True,False,False
1,1,0.8754687373538999,1,1,False,False,True,False,True,False,Rare,False,False,True
0,0,2.6796507265805123,2,0,True,False,False,False,False,True,Mr,True,False,False
1,1,2.840247370713596,1,1,False,True,False,False,True,False,Rare,False,False,True
1,1,2.169053700369523,1,1,False,False,True,False,False,True,Mrs,False,True,False
1,1,3.479700443150099,2,0,False,False,True,False,False,True,Mrs,False,True,False
1,0,4.154969184038536,2,0,False,False,True,True,False,False,Mr,True,False,False
0,0,3.299533727885655,1,1,False,True,False,False,False,True,Mr,True,False,False
0,0,3.8128654338949275,1,1,True,False,False,False,True,False,Mr,True,False,False
1,1,0.0,1,1,False,False,True,False,False,True,Mrs,False,True,False
0,1,3.7800903341673204,2,0,False,False,True,False,False,True,Rare,False,False,True
0,0,2.5877640352277083,2,0,False,False,True,False,False,True,Mr,True,False,False
1,1,0.0,1,1,False,False,True,True,False,False,Mrs,False,True,False
0,0,0.0,2,0,False,False,True,False,False,True,Mr,True,False,False
0,0,2.449279472144849,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,3.5201649007261984,4,0,False,False,True,False,True,False,Mr,True,False,False
1,1,4.6290820060344045,1,1,False,True,False,True,False,False,Mrs,False,True,False
0,0,2.372111155642656,4,0,False,True,False,False,False,True,Mr,True,False,False
1,1,3.0430928449138284,2,0,False,False,True,False,False,True,Mrs,False,True,False
1,1,2.2762411176544437,1,1,False,False,True,False,False,True,Rare,False,False,True
1,1,0.0,1,1,True,False,False,False,False,True,Rare,False,False,True
0,0,2.514465452029545,5,0,False,False,True,False,False,True,Mr,True,False,False
0,0,3.797958049140173,3,0,False,False,True,True,False,False,Mr,True,False,False
0,0,2.865053949911875,3,0,False,False,True,False,True,False,Mr,True,False,False
0,0,3.658677945380815,2,0,False,False,True,False,True,False,Mr,True,False,False
0,0,2.6004649904222727,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,3.7607348912143643,1,1,False,False,True,True,False,False,Mrs,False,True,False
0,0,1.269760544863939,2,0,False,False,True,False,False,True,Mr,True,False,False
0,0,3.245322994883049,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,2.222459048514761,2,0,False,False,True,False,False,True,Mr,True,False,False
0,0,2.8178010650613294,2,0,False,False,True,False,True,False,Rare,False,False,True
0,0,2.300583090323373,2,0,True,False,False,False,False,True,Rare,False,False,True
0,0,3.8071068354785864,2,0,False,False,True,True,False,False,Mr,True,False,False
1,1,3.070839746040796,1,1,False,False,True,False,False,True,Mrs,False,True,False
0,0,4.439115601658009,1,1,False,False,True,True,False,False,Mr,True,False,False
1,1,3.210440346047099,2,0,False,False,True,False,True,False,Rare,False,False,True
1,1,2.167910189667444,1,1,False,False,True,False,False,True,Rare,False,False,True
1,0,4.773815311965802,1,1,True,False,False,True,False,False,Mr,True,False,False
1,1,0.0,1,1,False,False,True,True,False,False,Rare,False,False,True
0,0,0.0,3,0,False,False,True,False,False,True,Mr,True,False,False
1,1,2.6567569067146595,1,1,False,False,True,False,False,True,Rare,False,False,True
0,0,3.038312721089109,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,2.7806808921371178,2,0,False,False,True,False,False,True,Rare,False,False,True
0,1,3.3467411958660964,2,0,False,False,True,False,False,True,Rare,False,False,True
1,1,3.2461018111217923,1,1,False,False,True,False,True,False,Mrs,False,True,False
1,1,2.900871992530031,1,1,False,False,True,False,True,False,Rare,False,False,True
1,0,4.889371206603217,1,1,False,False,True,True,False,False,Mr,True,False,False
0,0,2.7140322727797574,5,0,False,False,True,False,False,True,Mr,True,False,False
0,0,2.2731562823032334,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,2.5756610130564646,1,1,False,False,True,False,True,False,Mr,True,False,False
1,1,1.9198594718553708,1,1,False,False,True,False,False,True,Mrs,False,True,False
0,0,1.9851308622085946,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,0.0,3,0,False,False,True,True,False,False,Mrs,False,True,False
0,0,3.3631493140246254,2,0,False,True,False,False,False,True,Mr,True,False,False
0,1,0.0,1,1,True,False,False,False,False,True,Rare,False,False,True
0,0,2.9096295745005794,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,4.3992524153389505,1,1,False,False,True,True,False,False,Mrs,False,True,False
1,1,0.0,1,1,False,False,True,False,False,True,Rare,False,False,True
0,0,2.8570447537800976,2,0,False,False,True,False,False,True,Mr,True,False,False
0,0,2.9564715596006885,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,3.0199369622508083,2,0,False,False,True,False,False,True,Mrs,False,True,False
0,0,0.0,1,1,True,False,False,False,False,True,Mr,True,False,False
0,0,3.3683297780365384,1,1,True,False,False,False,False,True,Mr,True,False,False
0,0,4.116106054003613,6,0,False,False,True,True,False,False,Mr,True,False,False
0,0,3.070375816549757,1,1,False,False,True,False,False,True,Rare,False,False,True
0,0,3.0978374964911444,2,0,False,False,True,False,False,True,Mr,True,False,False
0,0,3.435598808379488,1,1,True,False,False,False,True,False,Mr,True,False,False
0,0,3.0572976292121457,2,0,True,False,False,False,False,True,Mr,True,False,False
0,0,2.278292400425001,1,1,True,False,False,False,False,True,Mr,True,False,False
0,1,0.0,3,0,False,False,True,False,False,True,Mrs,False,True,False
0,0,3.2902658209548736,2,0,False,False,True,False,False,True,Mr,True,False,False
1,1,4.960674444942484,5,0,False,False,True,True,False,False,Mrs,False,True,False
0,0,1.5260563034950492,2,0,False,False,True,False,False,True,Mr,True,False,False
0,0,2.258633205464863,2,0,False,False,True,False,False,True,Mr,True,False,False
0,0,4.886431690636949,4,0,False,False,True,True,False,False,Mr,True,False,False
0,0,2.5930133911138515,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,2.997231149677727,3,0,False,False,True,False,False,True,Mr,True,False,False
0,0,0.0,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,1.763017000362401,3,0,False,False,True,False,False,True,Mr,True,False,False
0,0,2.757475084429733,1,1,False,False,True,False,True,False,Mr,True,False,False
1,1,5.01529110563245,1,1,False,False,True,True,False,False,Rare,False,False,True
0,0,3.4913427315135013,1,1,False,False,True,False,True,False,Mr,True,False,False
0,0,3.255786178888298,2,0,False,False,True,False,False,True,Mr,True,False,False
1,1,0.0,1,1,False,False,True,True,False,False,Mrs,False,True,False
0,0,3.0791538816930633,1,1,False,True,False,False,True,False,Mr,True,False,False
0,0,3.112181086197238,1,1,False,False,True,False,True,False,Mr,True,False,False
1,1,2.4973291697865574,2,0,False,False,True,False,False,True,Mrs,False,True,False
0,0,3.027230940613362,3,0,False,False,True,False,False,True,Mr,True,False,False
1,1,3.5336865647082343,1,1,True,False,False,False,True,False,Mrs,False,True,False
1,1,2.5862591440482876,1,1,False,False,True,False,True,False,Rare,False,False,True
0,0,3.2980566227426418,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,1.220829921392359,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,4.6414056785701865,1,1,False,False,True,True,False,False,Mr,True,False,False
0,0,1.7967470107390942,1,1,True,False,False,False,False,True,Mr,True,False,False
0,0,0.0,3,0,False,False,True,True,False,False,Mr,True,False,False
1,1,4.694096395182493,2,0,True,False,False,True,False,False,Rare,False,False,True
0,0,3.092405160814252,3,0,True,False,False,False,False,True,Mr,True,False,False
0,0,3.3167282250357055,3,0,False,False,True,False,True,False,Mr,True,False,False
1,1,2.6720775406433925,1,1,False,False,True,False,False,True,Rare,False,False,True
1,1,1.7083778602890038,1,1,False,False,True,False,True,False,Mrs,False,True,False
0,0,0.0,1,1,True,False,False,False,False,True,Rare,False,False,True
0,0,3.6200651381135764,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,0.0,3,0,False,True,False,True,False,False,Mr,True,False,False
0,0,0.0,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,4.233961566558017,2,0,False,False,True,True,False,False,Mr,True,False,False
0,0,2.6651427000909336,3,0,True,False,False,False,False,True,Mr,True,False,False
1,1,3.782597457987688,4,0,False,False,True,True,False,False,Rare,False,False,True
0,0,3.0160249768217535,2,0,False,False,True,False,True,False,Mr,True,False,False
0,0,4.439115601658009,6,0,False,False,True,True,False,False,Mr,True,False,False
0,0,2.8495497633759097,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,2.9418039315284354,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,2.553343811341229,1,1,False,False,True,False,False,True,Mrs,False,True,False
1,1,4.01041932728434,4,0,False,False,True,True,False,False,Rare,False,False,True
1,1,0.0,6,0,False,True,False,False,False,True,Rare,False,False,True
0,0,3.7017956793804827,3,0,False,True,False,True,False,False,Mr,True,False,False
0,0,2.6004649904222727,2,0,False,False,True,False,False,True,Rare,False,False,True
1,0,4.473237514727265,2,0,True,False,False,True,False,False,Mr,True,False,False
0,0,0.0,2,0,False,False,True,True,False,False,Rare,False,False,True
0,0,5.057709701482184,2,0,False,False,True,True,False,False,Mr,True,False,False
0,1,2.7555697170701863,3,0,False,False,True,False,False,True,Rare,False,False,True
0,0,2.8384934971274993,1,1,False,True,False,False,False,True,Mr,True,False,False
1,0,4.913830664825064,1,1,False,True,False,True,False,False,Mr,True,False,False
0,0,2.6004649904222727,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,3.2846635654062037,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,3.68987895444702,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,3.6117283949255214,3,0,False,False,True,False,True,False,Mrs,False,True,False
1,1,3.039749158970765,3,0,False,False,True,False,True,False,Rare,False,False,True
1,1,2.253394848803274,3,0,False,False,True,False,False,True,Rare,False,False,True
0,0,4.536355869987732,1,1,True,False,False,True,False,False,Mr,True,False,False
0,0,4.06182137051654,2,0,False,False,True,True,False,False,Mr,True,False,False
0,0,2.0135687975291283,1,1,False,True,False,False,False,True,Mr,True,False,False
0,0,3.4375293109095457,1,1,False,False,True,False,False,True,Rare,False,False,True
1,1,3.3690184832979204,1,1,False,False,True,False,True,False,Rare,False,False,True
0,0,3.66612246699132,2,0,True,False,False,False,True,False,Rare,False,False,True
0,0,3.2646137165420543,3,0,True,False,False,False,False,True,Mr,True,False,False
0,0,3.641263600172273,2,0,False,False,True,False,True,False,Mr,True,False,False
0,0,3.6389010843076948,1,1,False,False,True,True,False,False,Mr,True,False,False
1,1,3.5726264972896864,1,1,False,True,False,True,False,False,Mrs,False,True,False
0,0,2.6297282343267403,2,0,False,False,True,False,False,True,Mr,True,False,False
0,0,2.6004649904222727,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,4.9693965460796585,1,1,False,False,True,True,False,False,Mr,True,False,False
0,0,4.214938458520516,2,0,True,False,False,True,False,False,Mr,True,False,False
1,1,0.0,1,1,True,False,False,True,False,False,Rare,False,False,True
1,1,3.0577676644734435,3,0,False,True,False,False,False,True,Rare,False,False,True
1,1,4.700116663297045,1,1,False,False,True,True,False,False,Rare,False,False,True
1,1,0.0,2,0,False,False,True,True,False,False,Rare,False,False,True
0,0,2.8154087194227095,1,1,False,False,True,False,False,True,Mr,True,False,False
1,1,4.539564428890097,1,1,True,False,False,True,False,False,Rare,False,False,True
0,0,1.958685340544036,1,1,False,False,True,False,False,True,Mr,True,False,False
0,0,0.0,1,1,False,False,True,True,False,False,Mr,True,False,False
1,1,5.082211492585477,3,0,False,False,True,True,False,False,Rare,False,False,True
0,0,2.733067964077498,1,1,False,False,True,False,True,False,Mr,True,False,False
1,1,1.3190856114264407,2,0,True,False,False,False,False,True,Mrs,False,True,False
