CustomerID,Cluster,AnnualIncome,AnnualSpending,PurchaseFrequency,AvgOrderValue
CUST01493,1,58213,30105,15,1874
CUST01494,1,84381,44530,14,2990
CUST01495,1,75148,25757,18,1378
CUST01496,3,75469,22906,19,1127
CUST01497,3,149587,18136,10,1609
CUST01498,0,48210,4449,23,185
CUST01499,3,88015,22691,15,1400
CUST01500,1,80072,25603,19,1276
CUST01501,2,159784,44804,19,2240
CUST01502,0,38936,8096,13,574
CUST01503,0,29693,9941,9,950
CUST01504,0,47037,7989,15,489
CUST01505,0,51514,5028,13,365
CUST01506,3,70846,14365,13,1043
CUST01507,3,87178,27186,9,2671
CUST01508,1,44358,30608,11,2547
CUST01509,1,56696,31325,10,2919
CUST01510,3,109222,26980,9,2627
CUST01511,0,52336,3000,16,175
CUST01512,3,158201,17701,6,2621
CUST01513,2,176134,56488,15,3530
CUST01514,1,63717,32877,11,2653
CUST01515,0,63898,7676,13,551
CUST01516,0,56111,9064,16,545
CUST01517,3,162801,20968,8,2361
CUST01518,0,39018,6952,17,385
CUST01519,1,58498,24574,5,4096
CUST01520,3,90549,9567,3,2392
CUST01521,2,148027,42232,34,1214
CUST01522,1,77640,29618,7,3491
CUST01523,1,77701,25042,12,1910
CUST01524,0,68396,9025,8,978
CUST01525,2,156251,39481,28,1361
CUST01526,0,58319,4901,14,331
CUST01527,0,77167,22534,18,1201
CUST01528,0,32921,6223,22,271
CUST01529,0,51961,7246,18,386
CUST01530,3,71101,12000,9,1145
CUST01531,0,72541,6338,15,387
CUST01532,1,65537,29443,9,2872
CUST01533,0,84772,9614,19,478
CUST01534,3,77209,17221,7,2149
CUST01535,3,76039,22775,10,2104
CUST01536,1,87086,40781,12,3060
CUST01537,0,76259,18927,14,1238
CUST01538,3,128032,24982,9,2521
CUST01539,1,80188,26938,13,1884
CUST01540,3,101236,25890,9,2713
CUST01541,2,144480,43702,29,1436
CUST01542,0,65796,11118,15,701
CUST01543,3,139829,22455,6,3359
CUST01544,0,55553,16436,12,1239
CUST01545,3,88962,15963,11,1292
CUST01546,1,73968,26078,13,1866
CUST01547,0,79320,9270,10,817
CUST01548,1,82622,30503,12,2432
CUST01549,0,34603,7091,22,306
CUST01550,3,118398,11778,3,2944
CUST01551,0,55491,11977,12,946
CUST01552,3,124388,14541,9,1405
CUST01553,1,62516,19424,8,2147
CUST01554,1,82468,31026,14,2124
CUST01555,3,70000,14242,4,2751
CUST01556,3,132189,13602,8,1522
CUST01557,0,69072,12000,16,716
CUST01558,1,84906,21662,5,3610
CUST01559,2,109666,60308,28,2113
CUST01560,0,41434,7875,15,497
CUST01561,1,87834,31058,14,2111
CUST01562,2,153193,69398,24,2789
CUST01563,1,97193,36774,19,1866
CUST01564,0,53477,10386,23,426
CUST01565,3,114313,23657,11,2009
CUST01566,3,84910,14134,10,1258
CUST01567,1,116957,27968,5,4661
CUST01568,1,92764,29390,6,4029
CUST01569,1,47936,20425,14,1369
CUST01570,3,78660,12733,5,1985
CUST01571,3,89400,24440,13,1782
CUST01572,0,57175,7296,13,516
CUST01573,3,112896,8000,6,1070
CUST01574,0,53634,7177,8,797
CUST01575,0,84157,18283,19,895
CUST01576,1,63079,27506,11,2274
CUST01577,1,81318,28430,12,2174
CUST01578,3,132882,24624,5,4049
CUST01579,1,74565,31269,5,5172
CUST01580,1,80061,34398,13,2518
CUST01581,2,171390,54408,30,1759
CUST01582,3,102022,24432,6,3271
CUST01583,0,46928,11558,12,873
CUST01584,1,104334,36254,11,2921
CUST01585,0,48151,8200,21,365
CUST01586,3,129479,21113,13,1501
CUST01587,1,85663,29166,18,1538
CUST01588,3,153805,19594,5,3040
CUST01589,1,55097,32255,8,3616
CUST01590,3,119714,21858,7,2584
CUST01591,2,124317,43037,24,1692
CUST01592,0,42284,6888,20,336
CUST01593,0,65799,6473,17,352
CUST01594,2,111301,50974,34,1444
CUST01595,0,68060,4764,15,298
CUST01596,0,73523,10543,20,514
CUST01597,0,45665,6118,12,489
CUST01598,0,74473,20162,19,1003
CUST01599,3,97356,12000,17,675
CUST01600,0,45509,11177,9,1118
CUST01601,1,63996,34176,12,2653
CUST01602,0,72992,11107,13,767
CUST01603,1,59308,30662,13,2158
CUST01604,1,64524,24254,10,2229
CUST01605,0,89561,14822,14,1002
CUST01606,1,84150,30338,14,2077
CUST01607,2,143072,60945,30,1970
CUST01608,0,38685,10087,14,655
CUST01609,2,143427,32170,17,1766
CUST01610,1,88142,35383,10,3275
CUST01611,0,92923,13361,17,730
CUST01612,0,52586,7648,17,427
CUST01613,1,54458,22370,17,1265
CUST01614,2,162764,41272,17,2280
CUST01615,2,164144,56870,17,3193
CUST01616,3,145902,20318,8,2180
CUST01617,3,86931,12000,17,669
CUST01618,0,54039,7232,14,472
CUST01619,0,37443,8256,9,852
CUST01620,3,125195,15109,14,999
CUST01621,0,42577,9186,11,761
CUST01622,0,75453,11331,22,485
CUST01623,3,141240,15103,7,1925
CUST01624,2,185033,49940,20,2423
CUST01625,3,107272,22848,13,1617
CUST01626,0,31650,3054,8,339
CUST01627,2,190363,33570,21,1550
CUST01628,3,89024,19197,9,1853
CUST01629,0,85321,7337,13,519
CUST01630,1,69171,35636,12,2699
CUST01631,0,41701,10548,10,927
CUST01632,2,116235,49957,24,2030
CUST01633,0,76330,6701,21,311
CUST01634,1,66737,19040,11,1578
CUST01635,0,40629,9774,14,652
CUST01636,0,32443,9463,8,1051
CUST01637,0,69370,10267,14,666
CUST01638,0,51278,8328,12,661
CUST01639,0,38716,10714,17,591
CUST01640,3,120470,17450,8,2033
CUST01641,0,65813,9667,14,648
CUST01642,0,81761,6632,12,497
CUST01643,0,65137,8775,10,780
CUST01644,0,66612,10854,25,412
CUST01645,3,90596,13997,11,1177
CUST01646,0,56947,3000,11,241
CUST01647,1,64239,39646,10,3720
CUST01648,1,109971,31029,12,2387
CUST01649,0,26953,4483,17,250
CUST01650,3,91677,17075,7,2037
CUST01651,1,76960,25614,12,1994
CUST01652,3,89127,27530,13,1960
CUST01653,3,88050,19239,13,1425
CUST01654,0,71885,10804,10,1008
CUST01655,1,81697,23931,13,1770
CUST01656,2,171270,36495,27,1293
CUST01657,2,132790,25000,31,792
CUST01658,3,120088,20596,16,1179
CUST01659,0,40214,3234,11,268
CUST01660,2,185670,52592,29,1777
CUST01661,0,81909,18430,18,993
CUST01662,1,70893,24006,7,3001
CUST01663,1,90658,26988,9,2667
CUST01664,3,70000,13223,8,1406
CUST01665,1,80391,29509,5,4918
CUST01666,0,50419,5803,11,468
CUST01667,1,82062,35583,11,3013
CUST01668,1,91174,28821,13,2037
CUST01669,1,40000,35361,15,2185
CUST01670,0,43323,7511,11,634
CUST01671,0,25000,12736,18,657
CUST01672,3,130201,15030,5,2463
CUST01673,1,56869,34418,11,2843
CUST01674,2,99226,48214,26,1758
CUST01675,1,48797,40505,12,3175
CUST01676,0,75267,13233,10,1206
CUST01677,3,72449,12000,11,966
CUST01678,0,35679,7258,8,806
CUST01679,3,94130,17975,17,985
CUST01680,0,66486,12132,23,502
CUST01681,3,124467,12929,11,1070
CUST01682,1,72814,45000,6,6493
CUST01683,3,88675,22870,17,1305
CUST01684,0,77094,4565,15,281
CUST01685,3,101243,18209,5,3008
CUST01686,0,55937,9554,17,520
CUST01687,3,135367,19065,13,1394
CUST01688,0,51246,11227,12,846
CUST01689,0,48367,9938,8,1104
CUST01690,2,84036,39169,23,1601
CUST01691,2,155331,46335,17,2579
CUST01692,0,79188,20270,18,1058
CUST01693,1,58372,26734,12,1986
CUST01694,3,142510,15070,12,1135
CUST01695,1,93139,28946,14,1925
CUST01696,2,163775,50080,20,2358
CUST01697,0,53472,4296,15,265
CUST01698,3,99600,20283,8,2262
CUST01699,1,48969,26423,15,1624
CUST01700,0,32914,6708,17,364
CUST01701,2,93425,28351,25,1090
CUST01702,0,41084,9351,20,449
CUST01703,2,109554,51338,28,1789
CUST01704,3,77934,16948,4,3697
CUST01705,2,141567,65061,29,2144
CUST01706,0,25000,7104,14,469
CUST01707,1,80000,43274,21,1968
CUST01708,0,67314,6791,8,755
CUST01709,1,73602,27352,6,3663
CUST01710,0,64157,11877,14,807
CUST01711,3,90991,12000,13,857
CUST01712,1,81446,36796,13,2557
CUST01713,0,59913,19390,12,1467
CUST01714,2,147535,50655,21,2300
CUST01715,0,60461,8455,8,939
CUST01716,1,82475,28473,16,1642
CUST01717,2,128615,55226,30,1754
CUST01718,1,66529,28240,15,1779
CUST01719,1,82885,26653,16,1600
CUST01720,0,59569,5742,14,375
CUST01721,2,140725,36015,16,2109
CUST01722,2,101174,45380,33,1318
CUST01723,1,61501,27695,8,3063
CUST01724,1,75328,23455,7,2773
CUST01725,2,130445,40168,22,1772
CUST01726,3,85179,19972,12,1485
CUST01727,0,110308,20512,13,1501
CUST01728,1,103058,28948,12,2166
CUST01729,3,96192,9799,7,1193
CUST01730,0,43574,12610,23,522
CUST01731,1,78080,31824,17,1773
CUST01732,1,63497,31146,13,2250
CUST01733,0,25000,10563,20,495
CUST01734,3,98042,19136,9,1999
CUST01735,3,161015,19749,11,1636
CUST01736,1,50055,25768,5,4272
CUST01737,0,54177,5559,18,285
CUST01738,1,56041,18565,9,1897
CUST01739,1,43337,29577,8,3171
CUST01740,3,75215,21813,9,2275
CUST01741,3,105455,13425,10,1213
CUST01742,1,43038,35384,14,2399
CUST01743,0,70736,7433,12,563
CUST01744,1,91313,23725,5,3954
CUST01745,2,165530,38507,19,1891
CUST01746,0,75751,18503,20,898
CUST01747,2,133078,52349,24,2054
CUST01748,0,52024,3000,15,184
CUST01749,0,83804,20896,21,952
CUST01750,3,106320,26358,15,1617
CUST01751,0,73477,4765,21,215
CUST01752,1,64036,22280,8,2517
CUST01753,0,36937,12424,21,557
CUST01754,0,29408,3000,8,333
CUST01755,3,87215,30171,9,2879
CUST01756,1,103944,36850,9,3578
CUST01757,0,47195,8608,14,569
CUST01758,3,109620,23257,8,2532
CUST01759,3,116575,19461,9,1889
CUST01760,3,151238,13255,5,2272
CUST01761,0,27802,4742,13,331
CUST01762,3,81494,18847,11,1568
CUST01763,3,78285,8305,10,751
CUST01764,0,44637,16079,17,876
CUST01765,0,79813,6894,14,461
CUST01766,3,72348,12000,8,1301
CUST01767,1,76140,22179,7,2726
CUST01768,3,126072,34531,12,2762
CUST01769,3,97672,25995,16,1513
CUST01770,3,102867,18365,19,920
CUST01771,3,106883,16508,7,2151
CUST01772,0,57550,6013,15,372
CUST01773,1,88381,25351,8,2720
CUST01774,0,47885,4045,11,346
CUST01775,1,61338,45000,14,3031
CUST01776,3,78122,28265,16,1652
CUST01777,0,38198,10859,19,534
CUST01778,3,91842,19059,13,1359
CUST01779,0,94920,12000,15,760
CUST01780,0,44927,10645,21,489
CUST01781,1,49246,20654,5,3200
CUST01782,1,94028,27967,9,2818
CUST01783,0,61573,3000,14,206
CUST01784,2,195887,49219,20,2370
CUST01785,0,50247,10367,15,665
CUST01786,1,94399,20949,4,4294
CUST01787,0,28357,3000,8,333
CUST01788,1,67778,40002,15,2442
CUST01789,0,50282,6012,16,346
CUST01790,0,46203,10783,14,735
CUST01791,0,60547,9963,11,831
CUST01792,0,30417,4511,15,284
CUST01793,1,86642,21701,5,3617
CUST01794,0,57805,12000,11,979
CUST01795,0,30333,9192,18,473
CUST01796,3,120868,15929,3,3616
CUST01797,1,80616,28263,12,2116
CUST01798,3,121954,13704,8,1488
CUST01799,1,72852,23645,9,2362
CUST01800,0,51501,6742,10,639
CUST01801,1,69680,36076,20,1684
CUST01802,1,76624,32748,6,5004
CUST01803,0,46610,8799,22,375
CUST01804,3,84830,15095,3,3774
CUST01805,0,25000,11738,18,604
CUST01806,0,57618,7616,8,846
CUST01807,1,77829,22986,12,1807
CUST01808,0,57303,5787,13,421
CUST01809,3,121306,9849,10,909
CUST01810,3,150990,18875,5,3022
CUST01811,0,25000,4686,13,332
CUST01812,1,67263,22346,11,1809
CUST01813,1,67654,25275,22,1102
CUST01814,0,68837,23435,17,1303
CUST01815,1,91582,29043,12,2217
CUST01816,1,61997,22581,5,3764
CUST01817,2,107746,50433,30,1651
CUST01818,1,74645,29830,12,2331
CUST01819,3,133334,20373,13,1485
CUST01820,3,88553,11062,6,1690
CUST01821,3,94951,12000,6,1702
CUST01822,1,76253,36161,15,2220
CUST01823,2,158012,34349,15,2147
CUST01824,1,102659,32108,11,2675
CUST01825,1,63399,22355,13,1586
CUST01826,0,50504,4408,13,322
CUST01827,0,41757,11065,19,565
CUST01828,3,101092,19294,15,1213
CUST01829,3,110174,16855,9,1638
CUST01830,1,109694,27626,7,3495
CUST01831,1,64314,30641,13,2209
CUST01832,0,53302,6260,22,271
CUST01833,3,103967,22066,5,3678
CUST01834,0,70000,8929,8,949
CUST01835,3,102367,31182,7,3726
CUST01836,3,67415,21839,8,2409
CUST01837,2,111591,51629,26,1945
CUST01838,3,89563,13183,7,1667
CUST01839,0,64292,6438,14,419
CUST01840,1,45908,32735,9,3290
CUST01841,0,81859,22899,14,1508
CUST01842,3,123154,8000,9,765
CUST01843,0,36802,9559,12,730
CUST01844,2,139171,46054,27,1649
CUST01845,0,88419,6839,23,285
CUST01846,1,69168,23392,13,1683
CUST01847,3,99755,22348,13,1554
CUST01848,0,62431,11734,17,636
CUST01849,3,131281,21800,7,2816
CUST01850,0,47037,11578,27,414
CUST01851,1,72145,40378,13,2880
CUST01852,2,141904,45786,27,1630
CUST01853,0,102075,8000,9,833
CUST01854,3,97680,11447,5,1776
CUST01855,1,68738,31518,14,2086
CUST01856,3,169789,22787,8,2525
CUST01857,3,84978,21159,9,2030
CUST01858,1,98874,28583,9,2828
CUST01859,0,64052,7785,20,369
CUST01860,2,155733,54960,23,2247
CUST01861,0,45072,3000,18,161
CUST01862,3,145178,12215,7,1529
CUST01863,2,137023,56727,20,2703
CUST01864,0,51231,9790,11,836
CUST01865,1,42535,37542,8,4273
CUST01866,1,83682,37034,12,2753
CUST01867,3,120803,25984,18,1372
CUST01868,3,80060,21634,6,3154
CUST01869,3,107561,16205,5,2882
CUST01870,0,57762,12027,18,632
CUST01871,0,52402,10074,18,534
CUST01872,0,46380,9656,15,592
CUST01873,3,93586,29999,15,1826
CUST01874,0,29336,3000,13,219
CUST01875,0,51548,9529,8,1059
CUST01876,0,41394,7370,20,351
CUST01877,1,88425,29429,9,2869
CUST01878,2,139926,42024,24,1673
CUST01879,1,76138,26837,8,2838
CUST01880,2,204028,48947,23,2019
CUST01881,2,154994,54496,25,2112
CUST01882,3,138366,21653,10,2060
CUST01883,3,84313,17917,5,2986
CUST01884,1,52454,26986,17,1541
CUST01885,1,81049,29882,10,2802
CUST01886,3,136014,19362,8,2057
CUST01887,3,128271,23647,6,3249
CUST01888,0,45086,10806,10,985
CUST01889,0,26144,4990,22,220
CUST01890,0,30518,6650,19,334
CUST01891,3,124287,20762,15,1273
CUST01892,1,70837,25454,7,3206
CUST01893,0,56239,7247,10,639
CUST01894,1,77103,40953,17,2329
CUST01895,3,93463,22243,9,2141
CUST01896,2,157314,49910,29,1640
CUST01897,2,157300,45213,24,1827
CUST01898,0,64273,4911,15,301
CUST01899,0,71535,7036,10,628
CUST01900,1,108673,31742,15,2000
CUST01901,1,105047,37606,14,2445
CUST01902,0,60403,10354,16,619
CUST01903,1,104647,23352,3,5838
CUST01904,0,41913,8425,13,586
CUST01905,2,120649,31302,22,1346
CUST01906,1,95273,27066,15,1659
CUST01907,2,97376,42419,20,2000
CUST01908,3,111083,13245,8,1439
CUST01909,1,83267,27797,6,4075
CUST01910,3,76302,23298,11,1968
CUST01911,2,133232,65562,15,4098
CUST01912,3,152800,14724,4,2843
CUST01913,0,37855,7325,22,319
CUST01914,0,84334,23273,17,1286
CUST01915,0,25000,8004,10,704
CUST01916,0,29202,8437,19,421
CUST01917,2,167118,66423,19,3288
CUST01918,1,88835,35849,5,5975
CUST01919,0,63393,8488,19,435
CUST01920,1,103776,37758,11,3039
CUST01921,1,55099,26959,15,1739
CUST01922,0,53648,6050,12,466
CUST01923,3,131033,22204,3,5551
CUST01924,3,105333,20915,16,1235
CUST01925,0,53101,19483,17,1110
CUST01926,0,72440,10752,9,1026
CUST01927,2,182826,48288,28,1650
CUST01928,3,99077,20478,10,1921
CUST01929,1,44639,24345,14,1648
CUST01930,3,113284,23727,8,2514
CUST01931,0,50222,8465,14,552
CUST01932,0,35809,5541,12,418
CUST01933,1,82717,28531,5,4755
CUST01934,3,170382,24176,9,2462
CUST01935,1,99876,31177,8,3490
CUST01936,1,69737,30359,5,5060
CUST01937,1,86432,27774,14,1825
CUST01938,1,99323,25730,7,3197
CUST01939,3,137321,17504,7,2254
CUST01940,1,48513,26853,9,2587
CUST01941,1,64269,22097,6,3295
CUST01942,3,103047,15393,13,1119
CUST01943,2,111587,37980,27,1339
CUST01944,1,83147,29884,7,3594
CUST01945,0,38027,12431,24,497
CUST01946,3,89428,19188,9,1899
CUST01947,0,50068,4175,11,351
CUST01948,3,57518,18194,16,1063
CUST01949,0,52476,6562,12,492
CUST01950,3,86582,20961,7,2500
CUST01951,3,132506,16818,5,2910
CUST01952,3,98795,26242,9,2714
CUST01953,0,64079,8649,21,390
CUST01954,2,155598,47686,21,2178
CUST01955,0,43200,8425,16,488
CUST01956,1,64060,23023,9,2195
CUST01957,1,66411,25075,12,1945
CUST01958,0,25000,8689,20,422
CUST01959,2,108620,31281,22,1333
CUST01960,3,74682,18402,10,1674
CUST01961,1,47847,21692,17,1222
CUST01962,1,79968,24373,5,4062
CUST01963,2,142832,65753,20,3070
CUST01964,1,45904,29569,15,1827
CUST01965,3,128315,24461,10,2169
CUST01966,3,105829,14380,6,2202
CUST01967,1,63870,29373,16,1760
CUST01968,3,137385,18151,10,1581
CUST01969,0,60411,5692,14,381
CUST01970,0,72953,11794,8,1310
CUST01971,0,36553,13223,23,555
CUST01972,0,40000,15230,11,1238
CUST01973,1,86612,27551,16,1669
CUST01974,0,52558,4870,23,202
CUST01975,0,61231,15210,16,914
CUST01976,0,46493,6757,12,520
CUST01977,3,157436,22088,9,2143
CUST01978,2,179530,41118,24,1656
CUST01979,3,155908,16578,8,1933
CUST01980,3,157228,8606,17,469
CUST01981,0,52301,5156,12,383
CUST01982,3,113933,27830,7,3320
CUST01983,1,63870,20347,14,1402
CUST01984,3,70169,12000,9,1146
CUST01985,0,61760,13808,14,942
CUST01986,3,150756,20975,13,1497
CUST01987,1,40000,31000,7,3688
CUST01988,2,137194,49535,29,1643
CUST01989,0,56604,7965,25,305
CUST01990,0,55169,3057,14,199
CUST01991,0,78098,24004,25,939
CUST01992,3,122442,14926,11,1284
CUST01993,1,79170,33898,6,4700
CUST01994,3,124012,8691,3,2110
CUST01995,1,53247,30500,16,1842
CUST01996,0,57391,8175,15,511
CUST01997,1,74002,39445,16,2325
CUST01998,0,40000,13624,12,1076
CUST01999,3,133851,16166,11,1358
CUST02000,2,111148,52012,19,2645
CUST02001,2,202644,38371,33,1112
CUST02002,1,70257,28198,6,3877
CUST02003,1,86543,33651,10,2975
CUST02004,1,104293,35790,13,2570
CUST02005,1,62890,29051,16,1750
CUST02006,3,147597,19846,9,1919
CUST02007,1,97431,31925,11,2554
CUST02008,0,46244,5302,8,589
CUST02009,3,106714,8000,15,505
CUST02010,3,67262,16437,14,1101
CUST02011,2,164178,61391,16,3629
CUST02012,2,188354,52190,26,1944
CUST02013,0,41649,4834,17,270
CUST02014,3,101126,21132,6,3003
CUST02015,0,25000,6039,11,498
CUST02016,0,61515,12000,9,1233
CUST02017,0,44304,5579,13,408
CUST02018,0,48845,8278,19,416
CUST02019,0,58898,11872,12,902
CUST02020,0,57956,7525,18,404
CUST02021,0,48499,12676,18,667
CUST02022,1,74009,25591,11,2137
CUST02023,3,101788,17054,8,1908
CUST02024,0,29025,8608,19,435
CUST02025,1,92731,23877,7,2856
CUST02026,0,68659,9748,16,573
CUST02027,1,58245,30259,17,1637
CUST02028,1,58526,22034,5,3652
CUST02029,3,85888,20085,16,1197
CUST02030,0,26885,8512,13,587
CUST02031,0,45534,3657,14,242
CUST02032,3,70000,10001,6,1474
CUST02033,3,109938,27748,10,2420
CUST02034,3,115464,20090,7,2386
CUST02035,0,74889,6042,13,447
CUST02036,1,56404,23848,14,1631
CUST02037,3,138037,17471,7,2141
CUST02038,2,167312,51523,19,2575
CUST02039,3,125725,17374,6,2375
CUST02040,0,66820,15513,13,1119
CUST02041,3,145736,19939,12,1549
CUST02042,0,59853,3554,13,259
CUST02043,3,70000,17356,7,2257
CUST02044,1,60250,30478,11,2626
CUST02045,1,64051,27320,14,1792
CUST02046,1,99504,29559,8,3176
CUST02047,0,44195,5879,22,253
CUST02048,1,73000,18171,4,3489
CUST02049,2,126093,53837,26,1969
CUST02050,1,69846,41841,11,3438
CUST02051,0,71718,10148,14,665
CUST02052,1,70320,31587,13,2320
CUST02053,2,170457,52421,24,2108
CUST02054,1,70000,21005,9,2150
CUST02055,1,46857,33057,13,2419
CUST02056,3,122784,17634,5,3059
CUST02057,1,45621,27280,19,1360
CUST02058,3,66159,12170,5,1984
CUST02059,0,30398,5477,13,379
CUST02060,0,30455,10707,22,468
CUST02061,1,87838,25849,12,1962
CUST02062,1,84644,29308,13,2143
CUST02063,3,168009,13999,7,1667
CUST02064,3,94603,25861,9,2603
CUST02065,3,70819,19294,16,1114
CUST02066,0,38990,5312,16,307
CUST02067,3,93874,24966,11,2146
CUST02068,3,97398,17176,9,1732
CUST02069,1,53716,30227,21,1361
CUST02070,0,25000,9092,17,518
CUST02071,0,40674,13368,8,1485
CUST02072,1,71022,35531,17,1992
CUST02073,0,45878,6397,16,372
CUST02074,1,89962,35666,13,2465
CUST02075,3,151321,23237,9,2445
CUST02076,0,66897,10492,18,539
CUST02077,1,65000,31362,9,2989
CUST02078,0,49392,10158,11,836
CUST02079,0,63432,9490,15,589
CUST02080,0,71918,19165,15,1183
CUST02081,3,108427,17793,13,1244
CUST02082,0,54124,3869,15,240
CUST02083,0,26944,10052,22,440
CUST02084,0,45133,9798,26,362
CUST02085,0,52854,9135,16,535
CUST02086,3,153886,18679,5,3136
CUST02087,3,96454,20820,18,1114
CUST02088,3,119723,28314,8,3031
CUST02089,1,87238,27690,15,1734
CUST02090,3,91822,17275,11,1459
CUST02091,2,146226,37457,30,1193
CUST02092,2,152598,38744,23,1581
CUST02093,0,70985,18127,14,1195
CUST02094,3,177591,19946,10,1870
CUST02095,1,94356,23317,7,2959
CUST02096,3,96167,17258,11,1460
CUST02097,3,86280,23913,14,1554
CUST02098,3,108701,26892,8,3025
CUST02099,2,117568,38986,28,1328
CUST02100,1,78487,31238,13,2265
CUST02101,2,182423,31688,17,1789
CUST02102,3,71484,12000,11,1024
CUST02103,0,58525,8694,14,575
CUST02104,2,155126,43147,19,2123
CUST02105,3,96468,27476,5,4299
CUST02106,1,92371,33039,11,2783
CUST02107,3,74595,20185,8,2127
CUST02108,1,75002,32263,13,2358
CUST02109,1,66304,24219,15,1546
CUST02110,0,39228,8847,23,369
CUST02111,0,64914,12000,12,896
CUST02112,0,72728,8713,19,425
CUST02113,3,106939,25317,15,1550
CUST02114,3,154990,17335,7,2275
CUST02115,3,132422,9673,6,1299
CUST02116,2,98922,70797,22,3015
CUST02117,1,50136,37321,17,2041
CUST02118,0,84187,20426,15,1291
CUST02119,3,99244,23879,8,2797
CUST02120,0,63046,4658,16,278
CUST02121,3,97930,20685,10,1968
CUST02122,2,125029,39538,31,1237
CUST02123,3,75972,21411,12,1624
CUST02124,0,63706,15607,11,1280
CUST02125,0,42385,6363,16,365
CUST02126,3,104609,12000,14,805
CUST02127,0,64058,7396,8,807
CUST02128,3,136027,14089,11,1202
CUST02129,3,110070,18091,8,2012
CUST02130,1,72736,24942,9,2598
CUST02131,2,103809,27977,21,1250
CUST02132,1,73771,36863,9,3818
CUST02133,1,102414,31774,11,2565
CUST02134,0,36531,11646,17,655
CUST02135,3,101006,19205,15,1192
CUST02136,0,36434,4107,24,167
CUST02137,3,89783,23398,13,1633
CUST02138,1,95064,24440,13,1705
CUST02139,1,85434,25134,5,4189
CUST02140,1,81682,23169,7,3067
CUST02141,1,81735,25680,17,1464
CUST02142,3,88248,23967,10,2251
CUST02143,0,72480,12000,11,1001
CUST02144,3,87594,28970,14,1995
CUST02145,3,121280,22221,8,2406
CUST02146,2,121518,57277,27,2079
CUST02147,3,102444,22575,18,1175
CUST02148,3,136618,26713,7,3546
CUST02149,3,116748,9329,10,880
CUST02150,1,73308,19434,5,3239
CUST02151,3,95308,32255,8,3668
CUST02152,3,113280,22373,17,1271
CUST02153,0,48704,3140,10,295
CUST02154,1,56249,19015,13,1384
CUST02155,3,94543,15139,7,1926
CUST02156,0,94305,12000,12,893
CUST02157,1,65824,19918,11,1596
CUST02158,1,50158,34463,18,1860
CUST02159,2,183797,25000,26,939
CUST02160,1,48612,26983,11,2178
CUST02161,1,69447,37457,8,3990
CUST02162,1,97098,28203,13,2019
CUST02163,3,162579,24446,4,4523
CUST02164,1,80365,32463,10,3091
CUST02165,2,200293,49770,18,2657
CUST02166,0,60696,17165,15,1069
CUST02167,0,25000,9443,10,891
CUST02168,0,49500,12273,11,989
CUST02169,0,52807,3505,13,256
CUST02170,1,79375,35367,13,2555
CUST02171,0,73136,20606,17,1120
CUST02172,1,94803,32888,17,1874
CUST02173,2,120312,48026,22,2110
CUST02174,0,39920,10263,16,610
CUST02175,0,43828,6991,15,447
CUST02176,3,114012,25686,11,2115
CUST02177,1,96523,26584,17,1513
CUST02178,0,74636,9725,18,523
CUST02179,0,63113,4303,8,478
CUST02180,1,94679,38827,15,2382
CUST02181,3,73193,12000,17,662
CUST02182,2,148632,57383,30,1873
CUST02183,2,130868,31331,29,1050
CUST02184,3,87754,18341,5,3057
CUST02185,0,25000,8873,16,532
CUST02186,2,155545,49190,29,1653
CUST02187,0,84757,13550,19,679
CUST02188,2,186195,57004,27,2050
CUST02189,2,156331,32561,30,1066
CUST02190,3,123277,13728,12,1028
CUST02191,2,144986,31529,23,1330
CUST02192,3,132640,24584,10,2208
CUST02193,2,156664,45282,25,1719
CUST02194,0,80632,18599,11,1546
CUST02195,0,55944,6901,15,438
CUST02196,1,69470,29565,7,3860
CUST02197,1,75486,36085,12,2736
CUST02198,0,69574,3000,19,148
CUST02199,0,25000,10708,14,696
CUST02200,3,112161,22844,13,1627
CUST02201,0,93229,11093,10,1031
CUST02202,0,56593,3248,11,264
CUST02203,3,79614,22231,13,1540
CUST02204,0,50815,6296,16,377
CUST02205,1,74682,37643,15,2315
CUST02206,3,120312,19229,6,2922
CUST02207,3,123127,25059,8,2764
CUST02208,2,111613,42964,23,1779
CUST02209,1,74490,20578,5,3430
CUST02210,1,58482,26307,15,1654
CUST02211,1,92269,34586,10,3197
CUST02212,0,41843,7214,17,396
CUST02213,0,74390,14024,14,925
CUST02214,0,43578,6563,13,463
CUST02215,0,41125,5429,11,456
CUST02216,2,153282,69034,25,2606
CUST02217,3,174602,16585,7,1955
CUST02218,0,25306,10704,8,1189
CUST02219,3,97385,12295,6,1772
CUST02220,3,79350,22716,14,1522
CUST02221,3,146468,19798,8,2309
CUST02222,2,108684,29079,19,1445
CUST02223,0,79411,9783,17,537
CUST02224,0,54181,5033,8,559
CUST02225,1,40000,41015,9,4289
CUST02226,3,111860,18949,10,1661
CUST02227,1,78757,24586,15,1510
CUST02228,0,25000,5758,8,640
CUST02229,2,142574,48933,24,1972
CUST02230,2,210306,36152,22,1576
CUST02231,1,72367,26663,13,1962
CUST02232,0,48700,8018,8,891
CUST02233,0,37751,9058,16,521
CUST02234,2,160034,35667,30,1164
CUST02235,1,75663,25571,12,1894
CUST02236,0,37371,4231,27,154
CUST02237,2,168983,41784,19,2097
CUST02238,1,70946,27749,13,1939
