customer_id,city,signup_date,customer_segment,preferred_device
CUST00992,Chennai,2025-06-09,Regular,Mobile
CUST00993,Delhi,2025-12-15,Premium,Desktop
CUST00994,Chennai,2025-02-12,Occassional,Desktop
CUST00995,Chennai,2025-09-11,Regular,Mobile
CUST00996,Kolkata,2025-05-10,Regular,Mobile
CUST00997,Mumbai,2025-03-01,Regular,Desktop
CUST00998,Chennai,2025-05-31,Premium,Mobile
CUST00999,Ahmedabad,2025-10-14,Regular,Mobile
CUST01000,Bangalore,2025-01-05,Regular,Mobile
CUST01001,Hyderabad,2025-09-23,Regular,Mobile
CUST01002,Pune,2025-12-11,Premium,Tablet
CUST01003,Mumbai,2025-05-10,Regular,Mobile
CUST01004,Mumbai,2025-09-24,Regular,Mobile
CUST01005,Mumbai,2025-06-27,Occassional,Desktop
CUST01006,Kolkata,2025-09-10,Regular,Desktop
CUST01007,Chennai,2025-02-25,Regular,Mobile
CUST01008,Kolkata,2025-03-24,Regular,Mobile
CUST01009,Chennai,2025-04-09,Regular,Tablet
CUST01010,Ahmedabad,2025-05-29,Regular,Desktop
CUST01011,Kolkata,2025-11-25,Regular,Mobile
CUST01012,Kolkata,2025-06-05,Regular,Mobile
CUST01013,Hyderabad,2025-07-09,Occassional,Mobile
CUST01014,Bangalore,2025-09-20,Regular,Mobile
CUST01015,Kolkata,2025-03-21,Occassional,Mobile
CUST01016,Hyderabad,2025-09-09,Regular,Desktop
CUST01017,Delhi,2025-04-07,Occassional,Mobile
CUST01018,Bangalore,2025-09-17,Occassional,Desktop
CUST01019,Ahmedabad,2025-09-17,Regular,Mobile
CUST01020,Kolkata,2025-04-13,Occassional,Desktop
CUST01021,Pune,2025-02-09,Premium,Desktop
CUST01022,Mumbai,2025-09-30,Occassional,Mobile
CUST01023,Delhi,2025-04-11,Regular,Mobile
CUST01024,Delhi,2025-12-25,Premium,Mobile
CUST01025,Ahmedabad,2025-11-04,Regular,Desktop
CUST01026,Hyderabad,2025-08-09,Occassional,Desktop
CUST01027,Delhi,2025-11-04,Premium,Mobile
CUST01028,Bangalore,2025-05-04,Regular,Mobile
CUST01029,Kolkata,2025-08-19,Regular,Mobile
CUST01030,Kolkata,2025-06-27,Occassional,Desktop
CUST01031,Pune,2025-03-04,Regular,Mobile
CUST01032,Ahmedabad,2025-04-26,Regular,Mobile
CUST01033,Mumbai,2025-07-10,Premium,Mobile
CUST01034,Hyderabad,2025-03-03,Regular,Mobile
CUST01035,Mumbai,2025-09-13,Regular,Desktop
CUST01036,Delhi,2025-01-07,Occassional,Mobile
CUST01037,Ahmedabad,2025-06-04,Premium,Desktop
CUST01038,Pune,2025-04-02,Regular,Mobile
CUST01039,Mumbai,2025-01-14,Premium,Mobile
CUST01040,Bangalore,2025-08-17,Regular,Desktop
CUST01041,Kolkata,2025-03-27,Regular,Tablet
CUST01042,Delhi,2025-05-13,Regular,Desktop
CUST01043,Pune,2025-07-02,Regular,Mobile
CUST01044,Mumbai,2025-03-03,Occassional,Mobile
CUST01045,Hyderabad,2025-08-07,Regular,Desktop
CUST01046,Bangalore,2025-09-03,Occassional,Mobile
CUST01047,Bangalore,2025-08-18,Occassional,Mobile
CUST01048,Mumbai,2025-03-20,Regular,Desktop
CUST01049,Kolkata,2025-05-29,Occassional,Desktop
CUST01050,Mumbai,2025-05-18,Regular,Tablet
CUST01051,Delhi,2025-11-10,Premium,Tablet
CUST01052,Mumbai,2025-03-06,Regular,Desktop
CUST01053,Bangalore,2025-01-13,Premium,Mobile
CUST01054,Pune,2025-08-01,Regular,Mobile
CUST01055,Mumbai,2025-08-30,Regular,Mobile
CUST01056,Kolkata,2025-08-01,Premium,Mobile
CUST01057,Ahmedabad,2025-06-30,Regular,Mobile
CUST01058,Pune,2025-12-04,Occassional,Mobile
CUST01059,Hyderabad,2025-06-22,Regular,Mobile
CUST01060,Chennai,2025-06-09,Regular,Mobile
CUST01061,Mumbai,2025-06-13,Regular,Mobile
CUST01062,Kolkata,2025-07-07,Regular,Mobile
CUST01063,Pune,2025-07-10,Regular,Mobile
CUST01064,Kolkata,2025-11-04,Occassional,Desktop
CUST01065,Hyderabad,2025-09-13,Regular,Mobile
CUST01066,Bangalore,2025-07-02,Regular,Mobile
CUST01067,Kolkata,2025-04-27,Occassional,Desktop
CUST01068,Pune,2025-10-09,Occassional,Mobile
CUST01069,Kolkata,2025-07-15,Premium,Mobile
CUST01070,Kolkata,2025-02-03,Regular,Mobile
CUST01071,Kolkata,2025-02-21,Regular,Mobile
CUST01072,Delhi,2025-04-22,Regular,Tablet
CUST01073,Delhi,2025-09-09,Regular,Mobile
CUST01074,Bangalore,2025-03-23,Regular,Desktop
CUST01075,Mumbai,2025-08-20,Occassional,Mobile
CUST01076,Kolkata,2025-08-15,Occassional,Mobile
CUST01077,Hyderabad,2025-08-21,Premium,Mobile
CUST01078,Mumbai,2025-08-09,Regular,Mobile
CUST01079,Hyderabad,2025-02-11,Regular,Mobile
CUST01080,Mumbai,2025-01-21,Regular,Mobile
CUST01081,Bangalore,2025-02-11,Regular,Mobile
CUST01082,Kolkata,2025-04-23,Occassional,Desktop
CUST01083,Kolkata,2025-04-15,Regular,Mobile
CUST01084,Chennai,2025-07-11,Regular,Desktop
CUST01085,Hyderabad,2025-01-17,Occassional,Desktop
CUST01086,Mumbai,2025-04-30,Regular,Mobile
CUST01087,Mumbai,2025-05-09,Regular,Mobile
CUST01088,Ahmedabad,2025-05-10,Regular,Mobile
CUST01089,Ahmedabad,2025-03-01,Premium,Desktop
CUST01090,Delhi,2025-02-17,Occassional,Mobile
CUST01091,Chennai,2025-01-29,Premium,Desktop
CUST01092,Pune,2025-04-07,Regular,Mobile
CUST01093,Ahmedabad,2025-01-10,Regular,Desktop
CUST01094,Pune,2025-08-30,Occassional,Mobile
CUST01095,Delhi,2025-11-10,Regular,Desktop
CUST01096,Delhi,2025-08-20,Premium,Mobile
CUST01097,Delhi,2025-10-04,Premium,Mobile
CUST01098,Hyderabad,2025-10-11,Regular,Mobile
CUST01099,Hyderabad,2025-07-22,Regular,Mobile
CUST01100,Bangalore,2025-09-04,Regular,Tablet
CUST01101,Bangalore,2025-10-17,Regular,Mobile
CUST01102,Delhi,2025-09-21,Premium,Mobile
CUST01103,Chennai,2025-08-02,Occassional,Mobile
CUST01104,Mumbai,2025-07-19,Regular,Mobile
CUST01105,Hyderabad,2025-03-20,Regular,Mobile
CUST01106,Chennai,2025-12-09,Regular,Desktop
CUST01107,Kolkata,2025-12-10,Occassional,Mobile
CUST01108,Hyderabad,2025-06-22,Regular,Tablet
CUST01109,Hyderabad,2025-03-10,Occassional,Mobile
CUST01110,Bangalore,2025-03-28,Occassional,Mobile
CUST01111,Mumbai,2025-04-11,Premium,Desktop
CUST01112,Mumbai,2025-01-08,Occassional,Desktop
CUST01113,Ahmedabad,2025-11-29,Regular,Mobile
CUST01114,Pune,2025-07-19,Premium,Desktop
CUST01115,Pune,2025-03-28,Occassional,Mobile
CUST01116,Pune,2025-02-12,Regular,Mobile
CUST01117,Pune,2025-04-19,Regular,Desktop
CUST01118,Kolkata,2025-06-01,Regular,Mobile
CUST01119,Kolkata,2025-01-17,Regular,Mobile
CUST01120,Hyderabad,2025-05-13,Occassional,Desktop
CUST01121,Delhi,2025-05-28,Regular,Tablet
CUST01122,Bangalore,2025-10-04,Regular,Mobile
CUST01123,Bangalore,2025-08-20,Premium,Mobile
CUST01124,Pune,2025-11-10,Regular,Mobile
CUST01125,Hyderabad,2025-08-16,Occassional,Tablet
CUST01126,Ahmedabad,2025-05-19,Regular,Desktop
CUST01127,Chennai,2025-07-30,Occassional,Mobile
CUST01128,Delhi,2025-01-28,Regular,Mobile
CUST01129,Hyderabad,2025-02-20,Regular,Mobile
CUST01130,Delhi,2025-09-18,Regular,Desktop
CUST01131,Delhi,2025-09-18,Regular,Desktop
CUST01132,Delhi,2025-12-16,Regular,Desktop
CUST01133,Hyderabad,2025-12-18,Regular,Tablet
CUST01134,Pune,2025-01-08,Regular,Mobile
CUST01135,Bangalore,2025-11-16,Occassional,Mobile
CUST01136,Bangalore,2025-05-18,Regular,Mobile
CUST01137,Pune,2025-02-07,Regular,Mobile
CUST01138,Delhi,2025-04-21,Premium,Mobile
CUST01139,Chennai,2025-08-08,Premium,Mobile
CUST01140,Mumbai,2025-12-03,Regular,Desktop
CUST01141,Hyderabad,2025-08-11,Occassional,Desktop
CUST01142,Mumbai,2025-05-16,Occassional,Mobile
CUST01143,Ahmedabad,2025-09-13,Premium,Mobile
CUST01144,Pune,2025-12-26,Regular,Mobile
CUST01145,Chennai,2025-11-25,Regular,Desktop
CUST01146,Hyderabad,2025-02-18,Regular,Desktop
CUST01147,Pune,2025-10-19,Regular,Mobile
CUST01148,Delhi,2025-11-20,Regular,Mobile
CUST01149,Bangalore,2025-03-19,Regular,Mobile
CUST01150,Mumbai,2025-04-15,Premium,Mobile
CUST01151,Kolkata,2025-06-18,Occassional,Mobile
CUST01152,Kolkata,2025-08-05,Premium,Desktop
CUST01153,Chennai,2025-04-29,Regular,Desktop
CUST01154,Delhi,2025-07-09,Regular,Mobile
CUST01155,Ahmedabad,2025-09-12,Regular,Desktop
CUST01156,Mumbai,2025-09-23,Occassional,Tablet
CUST01157,Delhi,2025-05-29,Occassional,Mobile
CUST01158,Mumbai,2025-06-13,Occassional,Mobile
CUST01159,Chennai,2025-05-20,Regular,Tablet
CUST01160,Chennai,2025-12-13,Regular,Mobile
CUST01161,Ahmedabad,2025-09-15,Regular,Tablet
CUST01162,Kolkata,2025-09-26,Occassional,Tablet
CUST01163,Delhi,2025-06-30,Regular,Desktop
CUST01164,Hyderabad,2025-06-09,Occassional,Desktop
CUST01165,Kolkata,2025-12-17,Occassional,Desktop
CUST01166,Delhi,2025-10-15,Regular,Desktop
CUST01167,Kolkata,2025-10-15,Regular,Mobile
CUST01168,Hyderabad,2025-08-14,Premium,Mobile
CUST01169,Bangalore,2025-01-11,Occassional,Mobile
CUST01170,Bangalore,2025-01-10,Regular,Desktop
CUST01171,Ahmedabad,2025-09-28,Occassional,Mobile
CUST01172,Bangalore,2025-09-30,Regular,Mobile
CUST01173,Bangalore,2025-07-02,Regular,Mobile
CUST01174,Pune,2025-06-02,Occassional,Desktop
CUST01175,Mumbai,2025-11-11,Regular,Tablet
CUST01176,Pune,2025-11-30,Regular,Tablet
CUST01177,Pune,2025-05-04,Regular,Mobile
CUST01178,Ahmedabad,2025-04-24,Regular,Desktop
CUST01179,Pune,2025-10-05,Occassional,Desktop
CUST01180,Bangalore,2025-08-01,Regular,Mobile
CUST01181,Hyderabad,2025-06-21,Occassional,Mobile
CUST01182,Ahmedabad,2025-10-15,Occassional,Mobile
CUST01183,Ahmedabad,2025-06-23,Regular,Tablet
CUST01184,Chennai,2025-04-23,Regular,Mobile
CUST01185,Ahmedabad,2025-05-02,Regular,Mobile
CUST01186,Chennai,2025-02-01,Regular,Desktop
CUST01187,Ahmedabad,2025-08-10,Occassional,Mobile
CUST01188,Mumbai,2025-04-29,Premium,Mobile
CUST01189,Bangalore,2025-02-08,Regular,Desktop
CUST01190,Ahmedabad,2025-09-25,Regular,Mobile
CUST01191,Bangalore,2025-08-21,Regular,Desktop
CUST01192,Bangalore,2025-01-18,Regular,Mobile
CUST01193,Kolkata,2025-05-29,Occassional,Desktop
CUST01194,Ahmedabad,2025-05-29,Regular,Desktop
CUST01195,Delhi,2025-05-06,Regular,Mobile
CUST01196,Kolkata,2025-10-29,Premium,Mobile
CUST01197,Delhi,2025-12-26,Regular,Desktop
CUST01198,Bangalore,2025-08-26,Regular,Desktop
CUST01199,Bangalore,2025-05-15,Regular,Desktop
CUST01200,Kolkata,2025-05-31,Regular,Desktop
CUST01201,Kolkata,2025-08-24,Regular,Mobile
CUST01202,Delhi,2025-08-12,Regular,Mobile
CUST01203,Chennai,2025-07-22,Regular,Tablet
CUST01204,Delhi,2025-09-13,Occassional,Mobile
CUST01205,Kolkata,2025-03-27,Occassional,Mobile
CUST01206,Hyderabad,2025-05-30,Regular,Mobile
CUST01207,Kolkata,2025-08-23,Occassional,Mobile
CUST01208,Hyderabad,2025-12-11,Occassional,Mobile
CUST01209,Mumbai,2025-01-22,Regular,Tablet
CUST01210,Kolkata,2025-12-14,Premium,Mobile
CUST01211,Mumbai,2025-10-12,Occassional,Mobile
CUST01212,Chennai,2025-09-26,Regular,Tablet
CUST01213,Delhi,2025-09-15,Regular,Tablet
CUST01214,Hyderabad,2025-01-29,Occassional,Mobile
CUST01215,Delhi,2025-08-01,Regular,Mobile
CUST01216,Mumbai,2025-10-10,Regular,Desktop
CUST01217,Hyderabad,2025-02-19,Occassional,Desktop
CUST01218,Delhi,2025-04-05,Regular,Desktop
CUST01219,Kolkata,2025-03-29,Regular,Desktop
CUST01220,Bangalore,2025-02-13,Regular,Desktop
CUST01221,Mumbai,2025-10-05,Regular,Mobile
CUST01222,Delhi,2025-06-20,Occassional,Desktop
CUST01223,Mumbai,2025-07-08,Premium,Mobile
CUST01224,Pune,2025-12-19,Regular,Desktop
CUST01225,Mumbai,2025-07-03,Regular,Desktop
CUST01226,Hyderabad,2025-01-03,Regular,Mobile
CUST01227,Pune,2025-07-10,Regular,Mobile
CUST01228,Ahmedabad,2025-04-28,Occassional,Mobile
CUST01229,Hyderabad,2025-01-19,Premium,Mobile
CUST01230,Bangalore,2025-01-23,Regular,Desktop
CUST01231,Pune,2025-01-30,Regular,Mobile
CUST01232,Ahmedabad,2025-10-22,Occassional,Desktop
CUST01233,Kolkata,2025-04-18,Occassional,Mobile
CUST01234,Mumbai,2025-10-08,Occassional,Desktop
CUST01235,Delhi,2025-05-08,Occassional,Desktop
CUST01236,Chennai,2025-08-17,Occassional,Desktop
CUST01237,Mumbai,2025-04-21,Regular,Mobile
CUST01238,Ahmedabad,2025-05-16,Regular,Tablet
CUST01239,Mumbai,2025-12-28,Regular,Mobile
CUST01240,Bangalore,2025-07-05,Occassional,Mobile
CUST01241,Kolkata,2025-05-24,Occassional,Mobile
CUST01242,Chennai,2025-03-13,Regular,Mobile
CUST01243,Pune,2025-05-09,Occassional,Tablet
CUST01244,Pune,2025-12-30,Regular,Mobile
CUST01245,Pune,2025-09-18,Regular,Desktop
CUST01246,Ahmedabad,2025-01-03,Regular,Desktop
CUST01247,Hyderabad,2025-04-14,Premium,Mobile
CUST01248,Hyderabad,2025-08-12,Regular,Desktop
CUST01249,Delhi,2025-11-16,Regular,Mobile
CUST01250,Chennai,2025-12-28,Regular,Mobile
CUST01251,Pune,2025-12-20,Regular,Mobile
CUST01252,Hyderabad,2025-01-10,Occassional,Tablet
CUST01253,Ahmedabad,2025-10-29,Occassional,Tablet
CUST01254,Delhi,2025-08-19,Occassional,Mobile
CUST01255,Kolkata,2025-08-07,Regular,Mobile
CUST01256,Delhi,2025-03-07,Regular,Desktop
CUST01257,Hyderabad,2025-04-22,Regular,Mobile
CUST01258,Bangalore,2025-01-13,Regular,Desktop
CUST01259,Ahmedabad,2025-03-27,Premium,Mobile
CUST01260,Bangalore,2025-08-22,Regular,Mobile
CUST01261,Pune,2025-03-31,Regular,Desktop
CUST01262,Bangalore,2025-11-10,Regular,Mobile
CUST01263,Pune,2025-02-23,Regular,Tablet
CUST01264,Pune,2025-01-12,Regular,Tablet
CUST01265,Hyderabad,2025-07-28,Premium,Mobile
CUST01266,Bangalore,2025-01-14,Regular,Mobile
CUST01267,Pune,2025-05-01,Regular,Tablet
CUST01268,Chennai,2025-01-20,Regular,Tablet
CUST01269,Kolkata,2025-03-16,Regular,Mobile
CUST01270,Delhi,2025-08-31,Regular,Desktop
CUST01271,Delhi,2025-08-11,Regular,Mobile
CUST01272,Hyderabad,2025-03-11,Regular,Mobile
CUST01273,Bangalore,2025-11-08,Regular,Desktop
CUST01274,Bangalore,2025-07-30,Regular,Mobile
CUST01275,Pune,2025-04-11,Occassional,Tablet
CUST01276,Ahmedabad,2025-07-05,Regular,Mobile
CUST01277,Mumbai,2025-05-12,Regular,Desktop
CUST01278,Pune,2025-04-21,Regular,Mobile
CUST01279,Kolkata,2025-05-12,Regular,Mobile
CUST01280,Chennai,2025-01-20,Regular,Desktop
CUST01281,Delhi,2025-01-24,Regular,Mobile
CUST01282,Pune,2025-08-15,Occassional,Mobile
CUST01283,Mumbai,2025-06-03,Regular,Mobile
CUST01284,Mumbai,2025-10-20,Premium,Mobile
CUST01285,Pune,2025-08-18,Regular,Desktop
CUST01286,Hyderabad,2025-11-06,Occassional,Mobile
CUST01287,Delhi,2025-12-25,Premium,Mobile
CUST01288,Hyderabad,2025-07-21,Occassional,Mobile
CUST01289,Chennai,2025-02-07,Regular,Mobile
CUST01290,Mumbai,2025-09-17,Occassional,Mobile
CUST01291,Mumbai,2025-07-07,Occassional,Mobile
CUST01292,Kolkata,2025-02-26,Regular,Mobile
CUST01293,Chennai,2025-01-20,Regular,Desktop
CUST01294,Mumbai,2025-09-30,Regular,Desktop
CUST01295,Chennai,2025-04-29,Regular,Mobile
CUST01296,Delhi,2025-03-12,Regular,Mobile
CUST01297,Bangalore,2025-01-04,Regular,Mobile
CUST01298,Mumbai,2025-08-09,Regular,Mobile
CUST01299,Kolkata,2025-01-14,Regular,Mobile
CUST01300,Delhi,2025-01-03,Occassional,Mobile
CUST01301,Pune,2025-08-04,Regular,Mobile
CUST01302,Chennai,2025-08-17,Premium,Mobile
CUST01303,Pune,2025-12-02,Premium,Mobile
CUST01304,Hyderabad,2025-07-05,Occassional,Mobile
CUST01305,Delhi,2025-02-24,Regular,Mobile
CUST01306,Pune,2025-09-11,Regular,Mobile
CUST01307,Ahmedabad,2025-01-24,Regular,Mobile
CUST01308,Ahmedabad,2025-06-11,Regular,Mobile
CUST01309,Mumbai,2025-06-07,Premium,Mobile
CUST01310,Chennai,2025-03-23,Occassional,Mobile
CUST01311,Bangalore,2025-06-08,Occassional,Mobile
CUST01312,Delhi,2025-07-07,Regular,Mobile
CUST01313,Mumbai,2025-03-01,Occassional,Mobile
CUST01314,Kolkata,2025-11-01,Regular,Mobile
CUST01315,Hyderabad,2025-11-15,Regular,Desktop
CUST01316,Chennai,2025-07-30,Occassional,Mobile
CUST01317,Delhi,2025-06-01,Regular,Mobile
CUST01318,Ahmedabad,2025-04-19,Occassional,Desktop
CUST01319,Delhi,2025-03-17,Regular,Mobile
CUST01320,Bangalore,2025-01-30,Regular,Mobile
CUST01321,Ahmedabad,2025-11-10,Premium,Desktop
CUST01322,Bangalore,2025-04-27,Regular,Desktop
CUST01323,Kolkata,2025-12-22,Regular,Mobile
CUST01324,Hyderabad,2025-07-11,Occassional,Mobile
CUST01325,Kolkata,2025-01-19,Regular,Mobile
CUST01326,Mumbai,2025-06-22,Occassional,Mobile
CUST01327,Mumbai,2025-08-16,Occassional,Mobile
CUST01328,Kolkata,2025-12-16,Regular,Mobile
CUST01329,Hyderabad,2025-07-02,Regular,Mobile
CUST01330,Kolkata,2025-04-23,Premium,Tablet
CUST01331,Hyderabad,2025-07-02,Regular,Tablet
CUST01332,Hyderabad,2025-05-26,Occassional,Mobile
CUST01333,Pune,2025-11-15,Premium,Desktop
CUST01334,Ahmedabad,2025-04-26,Regular,Mobile
CUST01335,Chennai,2025-04-23,Regular,Desktop
CUST01336,Hyderabad,2025-09-08,Regular,Mobile
CUST01337,Bangalore,2025-09-08,Regular,Mobile
CUST01338,Hyderabad,2025-10-30,Regular,Mobile
CUST01339,Hyderabad,2025-11-09,Premium,Mobile
CUST01340,Hyderabad,2025-04-28,Regular,Mobile
CUST01341,Pune,2025-10-28,Premium,Desktop
CUST01342,Ahmedabad,2025-06-10,Regular,Desktop
CUST01343,Pune,2025-07-17,Premium,Mobile
CUST01344,Mumbai,2025-09-17,Occassional,Mobile
CUST01345,Pune,2025-05-28,Regular,Mobile
CUST01346,Bangalore,2025-08-28,Regular,Desktop
CUST01347,Bangalore,2025-02-16,Regular,Tablet
CUST01348,Pune,2025-07-17,Regular,Tablet
CUST01349,Ahmedabad,2025-02-16,Occassional,Desktop
CUST01350,Kolkata,2025-03-19,Premium,Mobile
CUST01351,Chennai,2025-05-04,Regular,Mobile
CUST01352,Ahmedabad,2025-03-16,Occassional,Mobile
CUST01353,Pune,2025-12-25,Premium,Tablet
CUST01354,Hyderabad,2025-05-17,Premium,Mobile
CUST01355,Delhi,2025-03-31,Regular,Mobile
CUST01356,Chennai,2025-11-21,Premium,Desktop
CUST01357,Chennai,2025-03-02,Regular,Mobile
CUST01358,Bangalore,2025-05-18,Regular,Mobile
CUST01359,Chennai,2025-02-19,Occassional,Desktop
CUST01360,Pune,2025-09-16,Occassional,Mobile
CUST01361,Hyderabad,2025-04-17,Regular,Mobile
CUST01362,Hyderabad,2025-04-23,Regular,Desktop
CUST01363,Mumbai,2025-12-16,Occassional,Desktop
CUST01364,Hyderabad,2025-09-11,Regular,Tablet
CUST01365,Ahmedabad,2025-04-28,Occassional,Mobile
CUST01366,Hyderabad,2025-07-17,Occassional,Mobile
CUST01367,Bangalore,2025-12-03,Regular,Desktop
CUST01368,Hyderabad,2025-12-31,Regular,Mobile
CUST01369,Mumbai,2025-02-20,Regular,Mobile
CUST01370,Delhi,2025-09-02,Regular,Desktop
CUST01371,Pune,2025-02-04,Occassional,Mobile
CUST01372,Bangalore,2025-10-29,Premium,Mobile
CUST01373,Ahmedabad,2025-03-10,Occassional,Mobile
CUST01374,Delhi,2025-12-15,Regular,Mobile
CUST01375,Bangalore,2025-11-16,Premium,Mobile
CUST01376,Kolkata,2025-02-18,Premium,Mobile
CUST01377,Chennai,2025-03-15,Premium,Desktop
CUST01378,Kolkata,2025-07-11,Regular,Tablet
CUST01379,Hyderabad,2025-09-18,Regular,Mobile
CUST01380,Delhi,2025-12-22,Occassional,Mobile
CUST01381,Hyderabad,2025-03-11,Regular,Mobile
CUST01382,Chennai,2025-03-31,Premium,Mobile
CUST01383,Bangalore,2025-09-17,Regular,Desktop
CUST01384,Chennai,2025-05-06,Occassional,Desktop
CUST01385,Mumbai,2025-08-19,Regular,Desktop
CUST01386,Chennai,2025-10-22,Premium,Mobile
CUST01387,Mumbai,2025-05-09,Occassional,Mobile
CUST01388,Chennai,2025-10-07,Occassional,Mobile
CUST01389,Pune,2025-11-09,Regular,Mobile
CUST01390,Mumbai,2025-04-10,Premium,Desktop
CUST01391,Delhi,2025-11-22,Regular,Tablet
CUST01392,Hyderabad,2025-10-24,Regular,Mobile
CUST01393,Ahmedabad,2025-07-01,Occassional,Desktop
CUST01394,Hyderabad,2025-06-23,Regular,Mobile
CUST01395,Kolkata,2025-11-12,Occassional,Mobile
CUST01396,Hyderabad,2025-12-30,Regular,Mobile
CUST01397,Bangalore,2025-07-07,Regular,Mobile
CUST01398,Pune,2025-02-26,Premium,Mobile
CUST01399,Chennai,2025-01-31,Regular,Desktop
CUST01400,Kolkata,2025-03-25,Occassional,Desktop
CUST01401,Bangalore,2025-06-01,Occassional,Mobile
CUST01402,Bangalore,2025-02-05,Regular,Mobile
CUST01403,Mumbai,2025-08-01,Regular,Desktop
CUST01404,Hyderabad,2025-12-30,Premium,Desktop
CUST01405,Delhi,2025-04-16,Regular,Desktop
CUST01406,Ahmedabad,2025-12-08,Premium,Mobile
CUST01407,Delhi,2025-08-08,Regular,Tablet
CUST01408,Kolkata,2025-06-12,Regular,Mobile
CUST01409,Pune,2025-08-08,Occassional,Desktop
CUST01410,Delhi,2025-09-27,Regular,Mobile
CUST01411,Chennai,2025-04-30,Regular,Desktop
CUST01412,Delhi,2025-12-02,Regular,Mobile
CUST01413,Kolkata,2025-07-01,Regular,Mobile
CUST01414,Ahmedabad,2025-04-16,Regular,Mobile
CUST01415,Delhi,2025-08-05,Occassional,Mobile
CUST01416,Chennai,2025-07-24,Occassional,Desktop
CUST01417,Mumbai,2025-03-11,Regular,Desktop
CUST01418,Pune,2025-02-13,Regular,Tablet
CUST01419,Kolkata,2025-11-25,Regular,Mobile
CUST01420,Mumbai,2025-10-28,Occassional,Desktop
CUST01421,Mumbai,2025-08-16,Premium,Desktop
CUST01422,Mumbai,2025-07-03,Regular,Mobile
CUST01423,Bangalore,2025-04-17,Regular,Mobile
CUST01424,Pune,2025-03-25,Regular,Desktop
CUST01425,Ahmedabad,2025-12-04,Regular,Tablet
CUST01426,Hyderabad,2025-09-07,Occassional,Desktop
CUST01427,Pune,2025-12-29,Premium,Mobile
CUST01428,Bangalore,2025-01-21,Regular,Mobile
CUST01429,Hyderabad,2025-07-15,Regular,Mobile
CUST01430,Pune,2025-06-27,Occassional,Desktop
CUST01431,Mumbai,2025-01-07,Occassional,Desktop
CUST01432,Kolkata,2025-03-11,Regular,Mobile
CUST01433,Hyderabad,2025-05-07,Occassional,Desktop
CUST01434,Chennai,2025-06-09,Regular,Mobile
CUST01435,Chennai,2025-09-05,Regular,Tablet
CUST01436,Delhi,2025-07-22,Regular,Mobile
CUST01437,Hyderabad,2025-05-28,Regular,Mobile
CUST01438,Kolkata,2025-05-23,Regular,Mobile
CUST01439,Ahmedabad,2025-07-18,Regular,Mobile
CUST01440,Bangalore,2025-06-03,Premium,Mobile
CUST01441,Mumbai,2025-05-22,Occassional,Mobile
CUST01442,Delhi,2025-11-09,Regular,Mobile
CUST01443,Chennai,2025-06-14,Regular,Desktop
CUST01444,Bangalore,2025-11-10,Regular,Mobile
CUST01445,Bangalore,2025-01-21,Regular,Mobile
CUST01446,Mumbai,2025-03-23,Premium,Mobile
CUST01447,Ahmedabad,2025-03-10,Regular,Desktop
CUST01448,Ahmedabad,2025-05-11,Occassional,Mobile
CUST01449,Hyderabad,2025-03-28,Regular,Tablet
CUST01450,Chennai,2025-08-06,Regular,Desktop
CUST01451,Ahmedabad,2025-11-01,Occassional,Mobile
CUST01452,Kolkata,2025-12-11,Premium,Mobile
CUST01453,Ahmedabad,2025-12-07,Regular,Mobile
CUST01454,Bangalore,2025-06-10,Regular,Mobile
CUST01455,Mumbai,2025-06-27,Regular,Desktop
CUST01456,Kolkata,2025-04-27,Regular,Tablet
CUST01457,Hyderabad,2025-07-15,Premium,Mobile
CUST01458,Chennai,2025-11-23,Regular,Mobile
CUST01459,Hyderabad,2025-03-27,Premium,Desktop
CUST01460,Bangalore,2025-10-16,Occassional,Desktop
CUST01461,Kolkata,2025-03-22,Regular,Mobile
CUST01462,Kolkata,2025-06-01,Regular,Mobile
CUST01463,Kolkata,2025-03-02,Occassional,Mobile
CUST01464,Bangalore,2025-03-02,Regular,Desktop
CUST01465,Bangalore,2025-12-20,Premium,Mobile
CUST01466,Hyderabad,2025-01-28,Occassional,Mobile
CUST01467,Delhi,2025-02-12,Regular,Tablet
CUST01468,Hyderabad,2025-06-18,Premium,Desktop
CUST01469,Chennai,2025-03-27,Occassional,Desktop
CUST01470,Mumbai,2025-06-26,Regular,Mobile
CUST01471,Kolkata,2025-01-17,Regular,Mobile
CUST01472,Delhi,2025-04-08,Regular,Tablet
CUST01473,Mumbai,2025-07-17,Regular,Mobile
CUST01474,Delhi,2025-04-08,Regular,Mobile
CUST01475,Ahmedabad,2025-03-06,Occassional,Mobile
CUST01476,Ahmedabad,2025-11-26,Regular,Mobile
CUST01477,Pune,2025-12-07,Occassional,Mobile
CUST01478,Ahmedabad,2025-01-05,Regular,Desktop
CUST01479,Hyderabad,2025-01-02,Occassional,Tablet
CUST01480,Ahmedabad,2025-01-22,Regular,Tablet
CUST01481,Bangalore,2025-04-22,Regular,Mobile
CUST01482,Kolkata,2025-02-26,Regular,Mobile
CUST01483,Hyderabad,2025-03-07,Regular,Mobile
CUST01484,Mumbai,2025-11-26,Regular,Desktop
CUST01485,Pune,2025-04-08,Occassional,Mobile
CUST01486,Pune,2025-05-24,Occassional,Desktop
CUST01487,Pune,2025-05-05,Regular,Desktop
