transaction_id,customer_id,transaction_date,category,product,quantity,unit_price,discount_pct,payment_method,delivery_days,rating,returned,device,discount_amount,total_amount
TXN000132,CUST01341,2026-06-23,Electronics,Tablet,1,68666.04,0,Credit Card,5.0,5.0,1,Desktop,0.0,68666.04
TXN004147,CUST01789,2026-06-08,Electronics,Smartwatch,1,47746.68,0,Debit Card,4.0,5.0,0,Mobile,0.0,47746.68
TXN002141,CUST00202,2026-03-06,Clothing,Jacket,1,4052.98,0,Wallet,1.0,5.0,1,Mobile,0.0,4052.98
TXN011067,CUST00750,2026-01-02,Electronics,Tablet,1,13783.55,0,UPI,2.0,5.0,0,Tablet,0.0,13783.55
TXN007805,CUST00665,2026-05-15,Electronics,Tablet,1,18736.83,0,UPI,7.0,5.0,0,Mobile,0.0,18736.83
TXN001213,CUST01447,2026-02-23,Home,Appliance,2,28625.45,5,Credit Card,3.0,5.0,0,Desktop,2862.54,54388.36
TXN002449,CUST00582,2026-02-25,Clothing,Jeans,1,1924.79,0,Debit Card,4.0,5.0,1,Mobile,0.0,1924.79
TXN004272,CUST00153,2026-06-05,Clothing,Shoes,1,2247.8,0,Wallet,4.0,4.0,0,Mobile,0.0,2247.8
TXN005091,CUST00333,2026-03-31,Clothing,T-Shirt,1,3411.19,0,Wallet,3.0,5.0,0,Mobile,0.0,3411.19
TXN008402,CUST01574,2026-01-06,Home,Appliance,1,25257.42,10,Credit Card,2.0,5.0,1,Desktop,2525.74,22731.68
TXN013755,CUST00366,2026-06-22,Clothing,T-Shirt,1,1753.06,15,Credit Card,3.0,4.0,0,Desktop,262.96,1490.1
TXN005622,CUST01582,2026-02-25,Clothing,T-Shirt,2,3611.14,0,Debit Card,1.0,5.0,0,Desktop,0.0,7222.28
TXN009831,CUST01518,2026-05-19,Clothing,Jacket,1,1423.42,0,Credit Card,2.0,5.0,0,Tablet,0.0,1423.42
TXN012831,CUST00379,2026-06-06,Clothing,Jacket,1,1740.6,0,Credit Card,3.0,5.0,0,Mobile,0.0,1740.6
TXN001460,CUST00369,2026-05-21,Clothing,Jacket,1,3136.48,0,Debit Card,4.0,4.0,0,Mobile,0.0,3136.48
TXN005720,CUST01477,2026-01-28,Electronics,Headphones,1,19992.94,5,Credit Card,2.0,5.0,0,Mobile,999.65,18993.29
TXN005682,CUST01388,2026-02-20,Clothing,Shoes,1,2259.57,0,Credit Card,2.0,5.0,0,Mobile,0.0,2259.57
TXN008031,CUST01875,2026-01-28,Clothing,Shoes,1,2167.97,0,Credit Card,2.0,5.0,0,Mobile,0.0,2167.97
TXN004962,CUST01410,2026-01-07,Clothing,T-Shirt,1,1308.01,0,Wallet,4.0,5.0,0,Mobile,0.0,1308.01
TXN006745,CUST01851,2026-06-03,Electronics,Smartwatch,1,30803.49,0,Credit Card,3.0,4.0,0,Mobile,0.0,30803.49
TXN005905,CUST00015,2026-06-21,Home,Appliance,1,28213.1,0,Credit Card,2.0,3.0,0,Mobile,0.0,28213.1
TXN013626,CUST01220,2026-04-17,Electronics,Smartwatch,1,22637.45,0,Wallet,3.0,5.0,0,Desktop,0.0,22637.45
TXN014180,CUST00942,2026-01-02,Home,Decor,1,22602.82,0,UPI,2.0,5.0,0,Mobile,0.0,22602.82
TXN003102,CUST00771,2026-03-07,Home,Furniture,1,20365.92,0,UPI,2.0,5.0,0,Mobile,0.0,20365.92
TXN009271,CUST00592,2026-06-02,Clothing,Shoes,1,3260.49,0,Debit Card,4.0,5.0,0,Mobile,0.0,3260.49
TXN008475,CUST00454,2026-04-15,Clothing,Jacket,1,3995.59,0,UPI,2.0,5.0,0,Mobile,0.0,3995.59
TXN005855,CUST01099,2026-06-28,Electronics,Smartwatch,1,38202.65,0,Credit Card,5.0,5.0,0,Mobile,0.0,38202.65
TXN012401,CUST00269,2026-03-28,Clothing,Jacket,1,2846.49,0,Wallet,5.0,5.0,0,Mobile,0.0,2846.49
TXN007993,CUST01647,2026-03-24,Clothing,Jacket,1,2243.68,5,UPI,3.0,4.0,0,Mobile,112.18,2131.5
TXN003016,CUST00354,2026-02-14,Clothing,Dress,1,5382.06,0,Credit Card,4.0,5.0,0,Tablet,0.0,5382.06
TXN011626,CUST01448,2026-02-01,Clothing,Dress,3,1500.02,5,Debit Card,2.0,3.0,0,Mobile,225.0,4275.06
TXN013457,CUST01102,2026-06-09,Electronics,Smartphone,1,44760.05,0,Credit Card,5.0,5.0,1,Mobile,0.0,44760.05
TXN009896,CUST01143,2026-06-29,Electronics,Smartwatch,1,41476.02,0,Debit Card,2.0,5.0,0,Mobile,0.0,41476.02
TXN001322,CUST01490,2026-04-24,Clothing,Dress,1,1197.92,0,UPI,2.0,5.0,0,Tablet,0.0,1197.92
TXN014994,CUST00134,2026-05-23,Home,Furniture,2,8188.3,5,UPI,2.0,5.0,0,Mobile,818.83,15557.77
TXN006528,CUST00289,2026-02-13,Electronics,Laptop,1,33658.22,0,UPI,4.0,5.0,0,Mobile,0.0,33658.22
TXN000140,CUST01199,2026-01-01,Electronics,Smartphone,1,40331.28,0,Debit Card,2.0,5.0,0,Desktop,0.0,40331.28
TXN002220,CUST01475,2026-03-16,Clothing,Jacket,2,3788.15,0,Credit Card,3.0,5.0,0,Mobile,0.0,7576.3
TXN000320,CUST00746,2026-02-08,Clothing,Jeans,1,1717.01,0,Wallet,3.0,3.0,0,Mobile,0.0,1717.01
TXN002421,CUST01020,2026-04-29,Clothing,Jacket,3,4751.45,5,Credit Card,2.0,5.0,0,Desktop,712.72,13541.63
TXN012050,CUST00333,2026-01-14,Clothing,Dress,1,4181.44,0,Debit Card,2.0,3.0,0,Mobile,0.0,4181.44
TXN011935,CUST01547,2026-05-22,Clothing,T-Shirt,2,2275.8,0,UPI,3.0,4.0,0,Mobile,0.0,4551.6
TXN005101,CUST00809,2026-01-04,Home,Decor,1,22713.31,0,UPI,4.0,5.0,0,Mobile,0.0,22713.31
TXN014615,CUST00678,2026-04-12,Home,Bedding,1,18495.33,0,Debit Card,2.0,5.0,1,Mobile,0.0,18495.33
TXN005406,CUST01694,2026-03-11,Clothing,Shoes,1,1901.53,0,Debit Card,4.0,4.0,0,Desktop,0.0,1901.53
TXN011729,CUST00002,2026-06-12,Home,Appliance,1,24107.89,0,Credit Card,5.0,4.0,0,Mobile,0.0,24107.89
TXN014514,CUST01585,2026-05-18,Home,Furniture,1,29263.7,0,Debit Card,3.0,2.0,0,Desktop,0.0,29263.7
TXN001891,CUST00541,2026-04-25,Home,Kitchenware,1,28335.61,0,Debit Card,3.0,5.0,0,Desktop,0.0,28335.61
TXN007238,CUST01119,2026-03-21,Clothing,T-Shirt,2,4705.96,0,Debit Card,4.0,5.0,0,Mobile,0.0,9411.92
TXN001286,CUST01613,2026-02-16,Home,Appliance,1,17004.52,0,Debit Card,4.0,3.0,0,Desktop,0.0,17004.52
TXN012498,CUST00308,2026-04-01,Electronics,Laptop,1,51756.57,0,UPI,3.0,4.0,0,Mobile,0.0,51756.57
TXN009439,CUST01043,2026-05-23,Electronics,Tablet,1,71144.46,0,Wallet,1.0,5.0,0,Mobile,0.0,71144.46
TXN008928,CUST01069,2026-01-18,Electronics,Headphones,1,21661.13,0,Credit Card,4.0,4.0,0,Mobile,0.0,21661.13
TXN002477,CUST01021,2026-04-21,Clothing,Dress,1,2047.51,0,Debit Card,4.0,5.0,0,Desktop,0.0,2047.51
TXN011091,CUST01132,2026-04-23,Home,Decor,1,17492.85,0,Debit Card,3.0,3.0,0,Desktop,0.0,17492.85
TXN012420,CUST00832,2026-02-02,Clothing,Jacket,1,2779.45,0,Credit Card,3.0,5.0,0,Mobile,0.0,2779.45
TXN003309,CUST00763,2026-04-21,Electronics,Smartwatch,1,8933.11,0,Wallet,1.0,4.0,0,Mobile,0.0,8933.11
TXN002756,CUST00724,2026-02-01,Clothing,Dress,1,3586.37,0,UPI,2.0,5.0,0,Mobile,0.0,3586.37
TXN003256,CUST01285,2026-06-24,Clothing,Shoes,1,4750.23,0,UPI,2.0,4.0,0,Desktop,0.0,4750.23
TXN011044,CUST00515,2026-03-13,Home,Decor,1,5477.07,0,UPI,4.0,4.0,0,Mobile,0.0,5477.07
TXN008133,CUST00564,2026-04-04,Electronics,Laptop,1,26479.41,0,UPI,2.0,5.0,0,Mobile,0.0,26479.41
TXN001200,CUST01114,2026-06-08,Home,Kitchenware,1,32717.16,0,UPI,2.0,5.0,0,Desktop,0.0,32717.16
TXN007722,CUST01081,2026-02-20,Electronics,Headphones,1,67028.02,0,Wallet,2.0,4.0,0,Mobile,0.0,67028.02
TXN002956,CUST01886,2026-06-25,Clothing,Shoes,1,1527.73,0,Debit Card,7.0,5.0,0,Mobile,0.0,1527.73
TXN012997,CUST01012,2026-05-07,Clothing,T-Shirt,1,1996.86,0,Debit Card,4.0,5.0,0,Mobile,0.0,1996.86
TXN003937,CUST00152,2026-04-13,Home,Decor,1,15063.07,0,Debit Card,2.0,5.0,0,Mobile,0.0,15063.07
TXN012329,CUST01502,2026-04-14,Clothing,Shoes,1,4238.94,0,Credit Card,3.0,3.0,0,Mobile,0.0,4238.94
TXN012020,CUST01517,2026-05-15,Electronics,Headphones,1,6702.25,0,UPI,3.0,4.0,0,Mobile,0.0,6702.25
TXN010831,CUST00975,2026-03-23,Home,Furniture,1,28578.15,10,UPI,1.0,5.0,0,Desktop,2857.82,25720.33
TXN005147,CUST01802,2026-02-13,Home,Furniture,1,27204.48,0,Debit Card,4.0,5.0,0,Tablet,0.0,27204.48
TXN006428,CUST00509,2026-02-06,Home,Appliance,2,20160.52,0,Debit Card,3.0,4.0,0,Desktop,0.0,40321.04
TXN013029,CUST01738,2026-01-15,Clothing,Jeans,1,3379.65,20,Debit Card,2.0,5.0,0,Mobile,675.93,2703.72
TXN009785,CUST00245,2026-05-20,Clothing,Shoes,1,3678.24,0,UPI,5.0,5.0,0,Mobile,0.0,3678.24
TXN006545,CUST00961,2026-01-06,Clothing,Jeans,1,4483.41,0,UPI,7.0,4.0,0,Tablet,0.0,4483.41
TXN002594,CUST01186,2026-04-19,Home,Kitchenware,1,4971.66,0,Wallet,1.0,3.0,0,Desktop,0.0,4971.66
TXN004716,CUST00369,2026-06-25,Clothing,Jeans,1,4544.41,0,Debit Card,4.0,5.0,0,Mobile,0.0,4544.41
TXN012431,CUST01212,2026-02-14,Clothing,T-Shirt,1,2749.16,0,Credit Card,4.0,5.0,1,Tablet,0.0,2749.16
TXN011088,CUST00869,2026-04-12,Clothing,Shoes,1,3586.42,5,Wallet,3.0,5.0,0,Mobile,179.32,3407.1
TXN000336,CUST01252,2026-03-20,Clothing,Jeans,1,4382.88,15,Wallet,4.0,5.0,0,Tablet,657.43,3725.45
TXN007040,CUST00816,2026-01-20,Clothing,Shoes,2,4950.54,5,UPI,4.0,3.0,0,Tablet,495.05,9406.03
TXN002469,CUST01085,2026-04-28,Home,Decor,1,17018.99,5,Wallet,2.0,5.0,0,Desktop,850.95,16168.04
TXN002916,CUST00910,2026-01-19,Home,Kitchenware,1,28714.21,0,Debit Card,3.0,4.0,0,Mobile,0.0,28714.21
TXN011099,CUST01394,2026-05-20,Home,Kitchenware,1,1309.25,5,Wallet,1.0,5.0,0,Mobile,65.46,1243.79
TXN005713,CUST01828,2026-06-01,Home,Furniture,1,6797.22,0,UPI,4.0,5.0,0,Mobile,0.0,6797.22
TXN011062,CUST00475,2026-03-19,Home,Decor,1,2154.14,0,Debit Card,4.0,5.0,0,Desktop,0.0,2154.14
TXN013481,CUST01183,2026-01-15,Home,Bedding,1,24493.38,0,Wallet,2.0,4.0,0,Tablet,0.0,24493.38
TXN012730,CUST00702,2026-02-22,Clothing,Jeans,2,3175.01,0,UPI,3.0,5.0,0,Mobile,0.0,6350.02
TXN004505,CUST01247,2026-04-26,Electronics,Tablet,1,55216.29,0,UPI,4.0,3.0,0,Mobile,0.0,55216.29
TXN006454,CUST01696,2026-04-04,Home,Bedding,1,26223.22,0,Credit Card,2.0,5.0,0,Mobile,0.0,26223.22
TXN013811,CUST01465,2026-01-03,Clothing,Jacket,1,5234.21,0,UPI,3.0,5.0,0,Mobile,0.0,5234.21
TXN010222,CUST00151,2026-05-16,Clothing,T-Shirt,2,1863.71,0,Credit Card,3.0,1.0,0,Mobile,0.0,3727.42
TXN008327,CUST00322,2026-03-21,Clothing,Jacket,1,2477.4,5,Debit Card,4.0,3.0,0,Desktop,123.87,2353.53
TXN008519,CUST00127,2026-01-17,Electronics,Smartwatch,2,22447.55,0,Credit Card,2.0,4.0,0,Desktop,0.0,44895.1
TXN000598,CUST01647,2026-06-20,Home,Bedding,1,6417.43,20,Debit Card,3.0,5.0,0,Mobile,1283.49,5133.94
TXN007936,CUST01837,2026-03-15,Home,Kitchenware,1,23921.72,0,Debit Card,1.0,1.0,0,Tablet,0.0,23921.72
TXN000932,CUST01655,2026-03-25,Electronics,Smartwatch,1,18653.94,0,Credit Card,4.0,5.0,0,Mobile,0.0,18653.94
TXN009447,CUST00902,2026-03-25,Electronics,Smartwatch,1,69669.01,0,Wallet,2.0,5.0,0,Desktop,0.0,69669.01
TXN003437,CUST00369,2026-04-17,Clothing,T-Shirt,1,2181.55,5,Debit Card,1.0,4.0,0,Mobile,109.08,2072.47
TXN007316,CUST00580,2026-06-05,Electronics,Tablet,1,64538.8,0,Credit Card,2.0,3.0,0,Mobile,0.0,64538.8
TXN011194,CUST00989,2026-03-26,Electronics,Laptop,1,29126.77,0,UPI,2.0,5.0,0,Desktop,0.0,29126.77
TXN003972,CUST00425,2026-01-05,Home,Decor,1,22378.96,0,UPI,7.0,2.0,0,Mobile,0.0,22378.96
TXN003055,CUST01319,2026-02-06,Clothing,Shoes,2,751.49,15,Credit Card,4.0,4.0,0,Mobile,225.45,1277.53
TXN006627,CUST00222,2026-04-29,Home,Furniture,1,16408.81,0,UPI,4.0,5.0,0,Mobile,0.0,16408.81
TXN013342,CUST00181,2026-06-25,Electronics,Tablet,1,22492.27,0,UPI,2.0,4.0,0,Desktop,0.0,22492.27
TXN011349,CUST00048,2026-01-30,Electronics,Smartphone,1,48627.81,5,Debit Card,3.0,4.0,0,Desktop,2431.39,46196.42
TXN006662,CUST00053,2026-05-18,Clothing,Jeans,1,2837.06,0,Credit Card,2.0,4.0,0,Desktop,0.0,2837.06
TXN014841,CUST00675,2026-01-25,Clothing,Shoes,1,2134.91,0,Debit Card,4.0,4.0,0,Mobile,0.0,2134.91
TXN008300,CUST00334,2026-04-26,Home,Furniture,1,29744.68,0,Wallet,2.0,5.0,0,Desktop,0.0,29744.68
TXN004144,CUST00032,2026-01-10,Home,Decor,1,17037.23,0,Debit Card,3.0,5.0,0,Desktop,0.0,17037.23
TXN005775,CUST01860,2026-03-07,Home,Furniture,1,13363.55,0,Credit Card,2.0,4.0,0,Desktop,0.0,13363.55
TXN013216,CUST00057,2026-02-28,Home,Bedding,2,21111.74,20,Wallet,7.0,5.0,0,Desktop,8444.7,33778.78
TXN001288,CUST01402,2026-05-31,Electronics,Laptop,1,71419.93,0,UPI,4.0,4.0,0,Mobile,0.0,71419.93
TXN008873,CUST01091,2026-02-27,Clothing,Dress,1,3117.26,0,Wallet,3.0,5.0,0,Desktop,0.0,3117.26
TXN013202,CUST00952,2026-01-30,Clothing,Jacket,1,4455.19,15,Debit Card,3.0,5.0,0,Mobile,668.28,3786.91
TXN000307,CUST01228,2026-02-13,Electronics,Tablet,1,31811.23,0,Wallet,2.0,4.0,0,Mobile,0.0,31811.23
TXN003688,CUST00424,2026-04-30,Electronics,Tablet,1,25477.09,0,UPI,2.0,5.0,0,Mobile,0.0,25477.09
TXN002374,CUST01050,2026-06-25,Home,Furniture,1,17044.23,5,UPI,3.0,5.0,0,Tablet,852.21,16192.02
TXN003814,CUST01767,2026-02-15,Electronics,Smartwatch,1,14472.96,10,UPI,3.0,4.0,0,Desktop,1447.3,13025.66
TXN010681,CUST00029,2026-01-31,Electronics,Tablet,1,19742.52,0,Debit Card,3.0,5.0,0,Mobile,0.0,19742.52
TXN009987,CUST00141,2026-05-23,Electronics,Smartphone,1,47417.26,0,Debit Card,2.0,5.0,0,Mobile,0.0,47417.26
TXN004958,CUST00848,2026-06-29,Electronics,Headphones,1,66045.06,0,Wallet,2.0,5.0,0,Mobile,0.0,66045.06
TXN001902,CUST01240,2026-02-21,Clothing,Dress,1,3919.7,0,UPI,3.0,4.0,0,Mobile,0.0,3919.7
TXN008430,CUST01364,2026-02-04,Clothing,Jeans,3,3047.2,0,UPI,4.0,5.0,0,Tablet,0.0,9141.6
TXN006067,CUST01161,2026-02-26,Clothing,T-Shirt,2,541.16,0,Wallet,1.0,5.0,0,Tablet,0.0,1082.32
TXN011937,CUST00475,2026-06-14,Electronics,Headphones,1,11883.88,0,UPI,2.0,4.0,0,Desktop,0.0,11883.88
TXN003065,CUST00939,2026-02-13,Clothing,Jacket,3,4984.48,0,Debit Card,2.0,4.0,0,Mobile,0.0,14953.44
TXN007121,CUST00442,2026-05-07,Home,Decor,1,2366.17,0,Debit Card,1.0,4.0,0,Mobile,0.0,2366.17
TXN007590,CUST01059,2026-02-16,Home,Decor,1,5669.3,0,Debit Card,2.0,5.0,0,Mobile,0.0,5669.3
TXN013253,CUST01137,2026-05-13,Home,Decor,1,6523.88,0,Debit Card,2.0,4.0,0,Mobile,0.0,6523.88
TXN007536,CUST01448,2026-06-10,Clothing,T-Shirt,1,3109.56,0,UPI,4.0,5.0,0,Mobile,0.0,3109.56
TXN012852,CUST01799,2026-06-13,Electronics,Smartphone,1,69194.19,0,Debit Card,1.0,5.0,0,Mobile,0.0,69194.19
TXN007690,CUST01277,2026-01-08,Electronics,Tablet,1,18393.88,0,Debit Card,3.0,4.0,0,Desktop,0.0,18393.88
TXN002437,CUST01580,2026-05-12,Electronics,Smartphone,1,15633.84,10,Debit Card,3.0,5.0,0,Tablet,1563.38,14070.46
TXN012335,CUST01274,2026-02-07,Electronics,Tablet,1,62134.68,0,Debit Card,3.0,5.0,0,Mobile,0.0,62134.68
TXN003800,CUST01840,2026-04-18,Clothing,T-Shirt,1,3669.16,0,UPI,3.0,5.0,0,Mobile,0.0,3669.16
TXN008697,CUST00919,2026-06-12,Clothing,Dress,1,2218.19,0,UPI,3.0,2.0,0,Desktop,0.0,2218.19
TXN006738,CUST00744,2026-02-21,Electronics,Headphones,1,31088.34,0,UPI,1.0,5.0,0,Mobile,0.0,31088.34
TXN008730,CUST00613,2026-04-08,Electronics,Smartwatch,1,61969.08,0,Wallet,3.0,4.0,0,Mobile,0.0,61969.08
TXN012734,CUST01089,2026-03-21,Electronics,Smartphone,1,14159.56,0,Wallet,4.0,3.0,0,Desktop,0.0,14159.56
TXN014711,CUST00840,2026-06-22,Home,Bedding,1,7413.99,0,UPI,4.0,4.0,0,Desktop,0.0,7413.99
TXN000757,CUST00803,2026-02-06,Clothing,Jacket,2,3531.88,0,UPI,3.0,4.0,0,Tablet,0.0,7063.76
TXN009777,CUST01304,2026-06-28,Clothing,Dress,2,2130.89,5,UPI,1.0,5.0,0,Mobile,213.09,4048.69
TXN009731,CUST01820,2026-05-14,Clothing,Jacket,1,3840.15,0,Debit Card,4.0,5.0,0,Mobile,0.0,3840.15
TXN013030,CUST01692,2026-05-03,Electronics,Laptop,1,19282.98,0,Credit Card,2.0,3.0,0,Desktop,0.0,19282.98
TXN014487,CUST00500,2026-05-18,Home,Bedding,1,8573.65,0,Debit Card,3.0,4.0,0,Desktop,0.0,8573.65
TXN001817,CUST00915,2026-03-28,Clothing,Jeans,2,2182.08,0,Credit Card,2.0,4.0,0,Mobile,0.0,4364.16
TXN003092,CUST00515,2026-06-03,Clothing,Jacket,1,770.12,0,UPI,1.0,4.0,0,Mobile,0.0,770.12
TXN009977,CUST01596,2026-06-14,Home,Kitchenware,1,20824.39,0,UPI,3.0,4.0,0,Mobile,0.0,20824.39
TXN001031,CUST00096,2026-04-06,Electronics,Laptop,1,71540.32,0,Credit Card,4.0,5.0,0,Mobile,0.0,71540.32
TXN013807,CUST01122,2026-02-11,Electronics,Headphones,1,68388.08,0,Debit Card,2.0,5.0,0,Mobile,0.0,68388.08
TXN000511,CUST01173,2026-04-09,Home,Kitchenware,2,6988.88,0,Credit Card,2.0,2.0,0,Mobile,0.0,13977.76
TXN010393,CUST00699,2026-03-27,Clothing,Shoes,1,3921.5,0,UPI,2.0,3.0,0,Desktop,0.0,3921.5
TXN007138,CUST00381,2026-04-29,Clothing,T-Shirt,1,2965.25,0,Debit Card,4.0,4.0,0,Mobile,0.0,2965.25
TXN010130,CUST00217,2026-04-09,Home,Appliance,2,30916.81,0,Credit Card,3.0,4.0,0,Mobile,0.0,61833.62
TXN007814,CUST01048,2026-01-18,Clothing,Dress,1,2730.11,0,UPI,2.0,5.0,0,Desktop,0.0,2730.11
TXN008331,CUST00277,2026-01-08,Electronics,Tablet,1,37256.68,0,UPI,3.0,4.0,0,Desktop,0.0,37256.68
TXN001734,CUST00554,2026-03-31,Clothing,Shoes,2,780.81,0,Credit Card,2.0,5.0,0,Tablet,0.0,1561.62
TXN005783,CUST01117,2026-01-23,Clothing,Dress,1,1116.77,5,Debit Card,3.0,4.0,0,Desktop,55.84,1060.93
TXN005173,CUST01739,2026-02-02,Clothing,Shoes,1,2276.22,15,Credit Card,3.0,5.0,0,Mobile,341.43,1934.79
TXN014056,CUST00417,2026-05-22,Clothing,Shoes,1,1292.42,0,UPI,3.0,5.0,0,Mobile,0.0,1292.42
TXN012025,CUST00453,2026-06-21,Clothing,Jeans,1,4234.88,0,UPI,1.0,2.0,0,Mobile,0.0,4234.88
TXN001313,CUST01661,2026-03-10,Electronics,Headphones,1,19110.43,0,Credit Card,3.0,4.0,0,Tablet,0.0,19110.43
TXN008715,CUST01888,2026-03-05,Clothing,T-Shirt,1,2783.08,0,Wallet,4.0,2.0,0,Desktop,0.0,2783.08
TXN009861,CUST01888,2026-04-13,Clothing,Jacket,2,1459.09,0,UPI,4.0,5.0,0,Desktop,0.0,2918.18
TXN009811,CUST01938,2026-04-09,Clothing,Jeans,2,2560.26,0,UPI,5.0,5.0,0,Desktop,0.0,5120.52
TXN007377,CUST01850,2026-02-06,Home,Bedding,1,1823.57,0,UPI,2.0,5.0,1,Mobile,0.0,1823.57
TXN014570,CUST00979,2026-01-19,Clothing,Jeans,1,1317.0,0,UPI,5.0,5.0,0,Mobile,0.0,1317.0
TXN004470,CUST00281,2026-02-08,Clothing,Jacket,1,4187.35,5,UPI,4.0,5.0,0,Tablet,209.37,3977.98
TXN001759,CUST00682,2026-03-06,Home,Kitchenware,1,29032.29,0,Credit Card,3.0,5.0,0,Desktop,0.0,29032.29
TXN007281,CUST01283,2026-06-23,Home,Furniture,1,3006.45,0,Debit Card,4.0,5.0,0,Mobile,0.0,3006.45
TXN012963,CUST00416,2026-03-20,Electronics,Smartwatch,1,76271.42,10,Wallet,5.0,3.0,0,Desktop,7627.14,68644.28
TXN008320,CUST01449,2026-04-26,Clothing,Shoes,1,3310.34,0,UPI,1.0,5.0,0,Tablet,0.0,3310.34
TXN010650,CUST00911,2026-04-13,Clothing,Dress,2,3622.13,0,UPI,5.0,4.0,0,Desktop,0.0,7244.26
TXN013584,CUST01905,2026-01-14,Clothing,Jeans,3,731.57,0,Debit Card,4.0,5.0,0,Desktop,0.0,2194.71
TXN012047,CUST00722,2026-04-10,Clothing,Jeans,1,2541.97,0,Credit Card,3.0,4.0,0,Mobile,0.0,2541.97
TXN009209,CUST01360,2026-04-15,Electronics,Tablet,1,57419.42,0,Wallet,2.0,5.0,0,Mobile,0.0,57419.42
TXN005306,CUST00554,2026-04-20,Clothing,Jacket,1,2890.7,0,UPI,2.0,4.0,0,Tablet,0.0,2890.7
TXN011648,CUST00010,2026-06-24,Home,Bedding,1,26387.08,5,Credit Card,2.0,5.0,0,Mobile,1319.35,25067.73
TXN001023,CUST00858,2026-03-03,Clothing,Jacket,1,2017.3,0,Credit Card,4.0,2.0,0,Desktop,0.0,2017.3
TXN002233,CUST00934,2026-06-28,Clothing,Dress,1,1437.54,5,UPI,3.0,5.0,0,Mobile,71.88,1365.66
TXN002334,CUST00974,2026-03-07,Home,Appliance,1,24729.26,0,Credit Card,3.0,5.0,0,Mobile,0.0,24729.26
TXN008225,CUST01983,2026-03-19,Home,Bedding,1,11034.65,0,Debit Card,2.0,5.0,0,Desktop,0.0,11034.65
TXN004840,CUST01391,2026-01-07,Clothing,Jacket,2,4081.01,0,Debit Card,2.0,4.0,0,Tablet,0.0,8162.02
TXN011102,CUST00797,2026-04-09,Clothing,T-Shirt,3,5249.89,0,Credit Card,2.0,5.0,0,Mobile,0.0,15749.67
TXN009889,CUST01076,2026-01-19,Electronics,Laptop,1,40218.13,10,Debit Card,2.0,4.0,0,Mobile,4021.81,36196.32
TXN004392,CUST01249,2026-01-18,Clothing,T-Shirt,1,2399.93,0,Wallet,3.0,4.0,0,Mobile,0.0,2399.93
TXN013363,CUST00949,2026-03-20,Clothing,Dress,1,2999.65,10,Debit Card,5.0,5.0,0,Mobile,299.96,2699.69
TXN010302,CUST00311,2026-01-25,Clothing,Dress,1,1804.46,0,Wallet,3.0,3.0,0,Mobile,0.0,1804.46
TXN008355,CUST01249,2026-06-14,Home,Furniture,2,12285.66,0,Wallet,1.0,4.0,0,Mobile,0.0,24571.32
TXN004472,CUST00078,2026-04-29,Clothing,Jeans,2,2421.35,0,Wallet,2.0,3.0,0,Mobile,0.0,4842.7
TXN008115,CUST00422,2026-06-27,Clothing,Jacket,1,7089.61,5,Credit Card,5.0,4.0,0,Desktop,354.48,6735.13
TXN011996,CUST01300,2026-02-06,Electronics,Smartwatch,2,32523.26,20,Debit Card,3.0,4.0,0,Mobile,13009.3,52037.22
TXN004568,CUST01168,2026-01-12,Clothing,Jacket,1,5323.55,0,Credit Card,3.0,4.0,0,Mobile,0.0,5323.55
TXN010572,CUST01014,2026-05-31,Clothing,T-Shirt,1,4732.56,0,Debit Card,3.0,4.0,0,Mobile,0.0,4732.56
TXN006165,CUST01260,2026-05-24,Home,Kitchenware,1,13311.97,0,Wallet,3.0,4.0,0,Mobile,0.0,13311.97
TXN002393,CUST00951,2026-03-26,Electronics,Smartphone,1,71221.03,0,Credit Card,2.0,2.0,0,Mobile,0.0,71221.03
TXN012280,CUST00357,2026-02-27,Electronics,Laptop,1,6543.39,0,Wallet,3.0,4.0,0,Mobile,0.0,6543.39
TXN011214,CUST01575,2026-03-06,Electronics,Smartphone,1,40477.07,10,Wallet,4.0,5.0,0,Mobile,4047.71,36429.36
TXN000917,CUST01299,2026-04-15,Home,Furniture,1,19985.6,0,Wallet,2.0,5.0,0,Mobile,0.0,19985.6
TXN007752,CUST01011,2026-01-04,Clothing,Dress,1,4705.75,0,Wallet,3.0,5.0,0,Mobile,0.0,4705.75
TXN012733,CUST00129,2026-04-14,Clothing,Dress,2,2434.85,0,Credit Card,3.0,5.0,0,Mobile,0.0,4869.7
TXN012970,CUST01299,2026-03-10,Clothing,Jacket,3,766.65,15,Debit Card,3.0,5.0,0,Mobile,344.99,1954.96
TXN001821,CUST01501,2026-02-02,Clothing,Dress,2,2349.29,0,UPI,4.0,5.0,0,Mobile,0.0,4698.58
TXN006996,CUST01916,2026-06-08,Home,Bedding,1,11273.29,0,Debit Card,4.0,4.0,0,Mobile,0.0,11273.29
TXN007023,CUST00136,2026-04-27,Clothing,Jacket,1,1114.58,0,UPI,3.0,5.0,0,Mobile,0.0,1114.58
TXN006860,CUST01718,2026-03-26,Clothing,Shoes,3,2400.08,0,Credit Card,2.0,5.0,0,Desktop,0.0,7200.24
TXN013480,CUST00890,2026-01-21,Electronics,Laptop,1,63219.94,0,Debit Card,4.0,5.0,0,Desktop,0.0,63219.94
